measure_name,sex_name,age_name,cause_name,cityregion,val,population_number
Deaths,Male,25 to 29,Chronic obstructive pulmonary disease,bristol,0.03080987822373591,45114.842966888085
Deaths,Male,25 to 29,Colon and rectum cancer,bristol,0.14948612034456776,45114.842966888085
Deaths,Male,25 to 29,Diabetes mellitus type 2,bristol,0.010269219526861184,45114.842966888085
Deaths,Male,25 to 29,Ischemic heart disease,bristol,0.3876052869675908,45114.842966888085
Deaths,Male,25 to 29,Liver cancer,bristol,0.0707442926130482,45114.842966888085
Deaths,Male,25 to 29,Lower respiratory infections,bristol,0.28694570790617613,45114.842966888085
Deaths,Male,25 to 29,Neoplasms,bristol,2.5812129153549552,45114.842966888085
Deaths,Male,25 to 29,Road injuries,bristol,2.950054502646415,45114.842966888085
Deaths,Male,25 to 29,Stomach cancer,bristol,0.049019804908696445,45114.842966888085
Deaths,Male,25 to 29,Stroke,bristol,0.296042170063243,45114.842966888085
Deaths,Male,25 to 29,"Tracheal, bronchus, and lung cancer",bristol,0.04492758337220751,45114.842966888085
Deaths,Male,30 to 34,All causes,bristol,27.32073048740339,42238.84744281168
Deaths,Male,30 to 34,Breast cancer,bristol,0.006475659264642478,42238.84744281168
Deaths,Male,30 to 34,Cardiovascular diseases,bristol,2.5266955376502827,42238.84744281168
Deaths,Male,30 to 34,Chronic obstructive pulmonary disease,bristol,0.05096229794604995,42238.84744281168
Deaths,Male,30 to 34,Colon and rectum cancer,bristol,0.34829870451323874,42238.84744281168
Deaths,Male,30 to 34,Diabetes mellitus type 2,bristol,0.040988019494439754,42238.84744281168
Deaths,Male,30 to 34,Ischemic heart disease,bristol,0.9583031087497064,42238.84744281168
Deaths,Male,30 to 34,Liver cancer,bristol,0.12484755302333506,42238.84744281168
Deaths,Male,30 to 34,Lower respiratory infections,bristol,0.4392603808147809,42238.84744281168
Deaths,Male,30 to 34,Neoplasms,bristol,3.735936747352773,42238.84744281168
Deaths,Male,30 to 34,Road injuries,bristol,2.096178893277847,42238.84744281168
Deaths,Male,30 to 34,Stomach cancer,bristol,0.12192676795401713,42238.84744281168
Deaths,Male,30 to 34,Stroke,bristol,0.4758953846273682,42238.84744281168
Deaths,Male,30 to 34,"Tracheal, bronchus, and lung cancer",bristol,0.14352507255327027,42238.84744281168
Deaths,Male,35 to 39,All causes,bristol,35.204738714379836,39985.04634130867
Deaths,Male,35 to 39,Breast cancer,bristol,0.015642815612275082,39985.04634130867
Deaths,Male,35 to 39,Cardiovascular diseases,bristol,4.883418750909853,39985.04634130867
Deaths,Male,35 to 39,Chronic obstructive pulmonary disease,bristol,0.12621108790013008,39985.04634130867
Deaths,Male,35 to 39,Colon and rectum cancer,bristol,0.6067366884390655,39985.04634130867
Deaths,Male,35 to 39,Diabetes mellitus type 2,bristol,0.06153807155103193,39985.04634130867
Deaths,Male,35 to 39,Ischemic heart disease,bristol,2.351907127114192,39985.04634130867
Deaths,Male,35 to 39,Liver cancer,bristol,0.1574822747991334,39985.04634130867
Deaths,Male,35 to 39,Lower respiratory infections,bristol,0.6564324497750813,39985.04634130867
Deaths,Male,35 to 39,Neoplasms,bristol,5.810449149471776,39985.04634130867
Deaths,Male,35 to 39,Road injuries,bristol,1.7581139474172365,39985.04634130867
Deaths,Male,35 to 39,Stomach cancer,bristol,0.2576739700252392,39985.04634130867
Deaths,Male,35 to 39,Stroke,bristol,0.8542087900905772,39985.04634130867
Deaths,Male,35 to 39,"Tracheal, bronchus, and lung cancer",bristol,0.42387190556030135,39985.04634130867
Deaths,Male,40 to 44,All causes,bristol,56.714657679390754,35896.13938613016
Deaths,Male,40 to 44,Breast cancer,bristol,0.032345502373703816,35896.13938613016
Deaths,Male,40 to 44,Cardiovascular diseases,bristol,10.473892345454875,35896.13938613016
Deaths,Male,40 to 44,Chronic obstructive pulmonary disease,bristol,0.4419963244180399,35896.13938613016
Deaths,Male,40 to 44,Colon and rectum cancer,bristol,1.2482112753882686,35896.13938613016
Deaths,Male,40 to 44,Diabetes mellitus type 2,bristol,0.10975376072103055,35896.13938613016
Deaths,Male,40 to 44,Ischemic heart disease,bristol,5.652980735568668,35896.13938613016
Deaths,Male,40 to 44,Liver cancer,bristol,0.37888723070309144,35896.13938613016
Deaths,Male,40 to 44,Lower respiratory infections,bristol,1.1992501635327253,35896.13938613016
Deaths,Male,40 to 44,Neoplasms,bristol,11.899215527078304,35896.13938613016
Deaths,Male,40 to 44,Road injuries,bristol,1.9014204673111157,35896.13938613016
Deaths,Male,40 to 44,Stomach cancer,bristol,0.5696735710104238,35896.13938613016
Deaths,Male,40 to 44,Stroke,bristol,1.6694948875824176,35896.13938613016
Deaths,Male,40 to 44,"Tracheal, bronchus, and lung cancer",bristol,1.4116891028566672,35896.13938613016
Deaths,Male,45 to 49,All causes,bristol,84.42636057325046,38141.620868175385
Deaths,Male,45 to 49,Breast cancer,bristol,0.059483710032189586,38141.620868175385
Deaths,Male,45 to 49,Cardiovascular diseases,bristol,19.284125650291088,38141.620868175385
Deaths,Male,45 to 49,Chronic obstructive pulmonary disease,bristol,1.0429151904483842,38141.620868175385
Deaths,Male,45 to 49,Colon and rectum cancer,bristol,2.5505626998828106,38141.620868175385
Deaths,Male,45 to 49,Diabetes mellitus type 2,bristol,0.44640207123862635,38141.620868175385
Deaths,Male,45 to 49,Ischemic heart disease,bristol,11.523890891410188,38141.620868175385
Deaths,Male,45 to 49,Liver cancer,bristol,0.8413271003162548,38141.620868175385
Deaths,Male,45 to 49,Lower respiratory infections,bristol,1.9037238340606164,38141.620868175385
Deaths,Male,45 to 49,Neoplasms,bristol,23.57555780797417,38141.620868175385
Deaths,Male,45 to 49,Road injuries,bristol,1.8897665551322165,38141.620868175385
Deaths,Male,45 to 49,Stomach cancer,bristol,1.15576416221555,38141.620868175385
Deaths,Male,45 to 49,Stroke,bristol,2.865625010216921,38141.620868175385
Deaths,Male,45 to 49,"Tracheal, bronchus, and lung cancer",bristol,3.743139215106085,38141.620868175385
Deaths,Male,5 to 9,All causes,bristol,2.2772336166751495,34584.1357763024
Deaths,Male,5 to 9,Cardiovascular diseases,bristol,0.05693533700606178,34584.1357763024
Deaths,Male,5 to 9,Chronic obstructive pulmonary disease,bristol,0.0046876706396219835,34584.1357763024
Deaths,Male,5 to 9,Liver cancer,bristol,0.009753590243144157,34584.1357763024
Deaths,Male,5 to 9,Lower respiratory infections,bristol,0.0647520430865648,34584.1357763024
Deaths,Male,5 to 9,Neoplasms,bristol,0.8838310638531655,34584.1357763024
Deaths,Male,5 to 9,Road injuries,bristol,0.1983303501331563,34584.1357763024
Deaths,Male,5 to 9,Stroke,bristol,0.012583072833466005,34584.1357763024
Deaths,Male,50 to 54,All causes,bristol,121.9430579921959,38023.401225409754
Deaths,Male,50 to 54,Breast cancer,bristol,0.10437196047196821,38023.401225409754
Deaths,Male,50 to 54,Cardiovascular diseases,bristol,31.6595283900363,38023.401225409754
Deaths,Male,50 to 54,Chronic obstructive pulmonary disease,bristol,2.3989652551766323,38023.401225409754
Deaths,Male,50 to 54,Colon and rectum cancer,bristol,4.839629845778047,38023.401225409754
Deaths,Male,50 to 54,Diabetes mellitus type 2,bristol,0.6004192965414119,38023.401225409754
Deaths,Male,50 to 54,Ischemic heart disease,bristol,20.229109586654918,38023.401225409754
Deaths,Male,50 to 54,Liver cancer,bristol,1.6630579026358085,38023.401225409754
Deaths,Male,50 to 54,Lower respiratory infections,bristol,2.7984017777390666,38023.401225409754
Deaths,Male,50 to 54,Neoplasms,bristol,43.85595199610654,38023.401225409754
Deaths,Male,50 to 54,Road injuries,bristol,1.7522486634174257,38023.401225409754
Deaths,Male,50 to 54,Stomach cancer,bristol,1.9963118224721115,38023.401225409754
Deaths,Male,50 to 54,Stroke,bristol,4.26443913170603,38023.401225409754
Deaths,Male,50 to 54,"Tracheal, bronchus, and lung cancer",bristol,8.594570093128562,38023.401225409754
Deaths,Male,55 to 59,All causes,bristol,155.77605300602016,32392.82852374257
Deaths,Male,55 to 59,Breast cancer,bristol,0.14910183409222433,32392.82852374257
Deaths,Male,55 to 59,Cardiovascular diseases,bristol,41.25130107844522,32392.82852374257
Deaths,Male,55 to 59,Chronic obstructive pulmonary disease,bristol,4.738346665255759,32392.82852374257
Deaths,Male,55 to 59,Colon and rectum cancer,bristol,7.198978476106414,32392.82852374257
Deaths,Male,55 to 59,Diabetes mellitus type 2,bristol,0.7811318425342086,32392.82852374257
Deaths,Male,55 to 59,Ischemic heart disease,bristol,26.382132103279005,32392.82852374257
Deaths,Male,55 to 59,Liver cancer,bristol,2.570716981256205,32392.82852374257
Deaths,Male,55 to 59,Lower respiratory infections,bristol,3.384006799953338,32392.82852374257
Deaths,Male,55 to 59,Neoplasms,bristol,66.53982009648142,32392.82852374257
Deaths,Male,55 to 59,Road injuries,bristol,1.3988380377814527,32392.82852374257
Deaths,Male,55 to 59,Stomach cancer,bristol,2.868547459005002,32392.82852374257
Deaths,Male,55 to 59,Stroke,bristol,5.364244818378756,32392.82852374257
Deaths,Male,55 to 59,"Tracheal, bronchus, and lung cancer",bristol,14.863538249200804,32392.82852374257
Deaths,Male,60 to 64,All causes,bristol,234.11700946251835,27800.516544229722
Deaths,Male,60 to 64,Breast cancer,bristol,0.2615033643891568,27800.516544229722
Deaths,Male,60 to 64,Cardiovascular diseases,bristol,60.734860114501124,27800.516544229722
Deaths,Male,60 to 64,Chronic obstructive pulmonary disease,bristol,10.965740633040216,27800.516544229722
Deaths,Male,60 to 64,Colon and rectum cancer,bristol,11.659005169535824,27800.516544229722
Deaths,Male,60 to 64,Diabetes mellitus type 2,bristol,1.4041478204052715,27800.516544229722
Deaths,Male,60 to 64,Ischemic heart disease,bristol,38.47042991713508,27800.516544229722
Deaths,Male,60 to 64,Liver cancer,bristol,3.9851469815598213,27800.516544229722
Deaths,Male,60 to 64,Lower respiratory infections,bristol,5.40103478442944,27800.516544229722
Deaths,Male,60 to 64,Neoplasms,bristol,109.64600979495569,27800.516544229722
Deaths,Male,60 to 64,Road injuries,bristol,1.3333717007295842,27800.516544229722
Deaths,Male,60 to 64,Stomach cancer,bristol,4.639059038847938,27800.516544229722
Deaths,Male,60 to 64,Stroke,bristol,8.062099128882135,27800.516544229722
Deaths,Male,60 to 64,"Tracheal, bronchus, and lung cancer",bristol,26.87917863974882,27800.516544229722
Deaths,Male,65 to 69,All causes,bristol,345.91225906672645,27089.736571838715
Deaths,Male,65 to 69,Breast cancer,bristol,0.3864995301725046,27089.736571838715
Deaths,Male,65 to 69,Cardiovascular diseases,bristol,92.9352826570564,27089.736571838715
Deaths,Male,65 to 69,Chronic obstructive pulmonary disease,bristol,19.97662588105502,27089.736571838715
Deaths,Male,65 to 69,Colon and rectum cancer,bristol,16.710731944394745,27089.736571838715
Deaths,Male,65 to 69,Diabetes mellitus type 2,bristol,2.1743325266905305,27089.736571838715
Deaths,Male,65 to 69,Ischemic heart disease,bristol,56.63880599775449,27089.736571838715
Deaths,Male,65 to 69,Liver cancer,bristol,5.6439365378416255,27089.736571838715
Deaths,Male,65 to 69,Lower respiratory infections,bristol,8.468386296669976,27089.736571838715
Deaths,Male,65 to 69,Neoplasms,bristol,163.0682057142746,27089.736571838715
Deaths,Male,65 to 69,Road injuries,bristol,1.334917220870643,27089.736571838715
Deaths,Male,65 to 69,Stomach cancer,bristol,7.089506155659617,27089.736571838715
Deaths,Male,65 to 69,Stroke,bristol,13.754922386598455,27089.736571838715
Deaths,Male,65 to 69,"Tracheal, bronchus, and lung cancer",bristol,40.74444078084345,27089.736571838715
Deaths,Male,70 to 74,All causes,bristol,486.18957980290406,23998.549608896585
Deaths,Male,70 to 74,Breast cancer,bristol,0.5203482991836248,23998.549608896585
Deaths,Male,70 to 74,Cardiovascular diseases,bristol,138.66925003487336,23998.549608896585
Deaths,Male,70 to 74,Chronic obstructive pulmonary disease,bristol,33.49698443152533,23998.549608896585
Deaths,Male,70 to 74,Colon and rectum cancer,bristol,22.14314754774105,23998.549608896585
Deaths,Male,70 to 74,Diabetes mellitus type 2,bristol,3.3272007836265898,23998.549608896585
Deaths,Male,70 to 74,Ischemic heart disease,bristol,80.901476479221,23998.549608896585
Deaths,Male,70 to 74,Liver cancer,bristol,6.954400987353704,23998.549608896585
Deaths,Male,70 to 74,Lower respiratory infections,bristol,14.04855165586924,23998.549608896585
Deaths,Male,70 to 74,Neoplasms,bristol,212.70154581387763,23998.549608896585
Deaths,Male,70 to 74,Road injuries,bristol,1.335966021598671,23998.549608896585
Deaths,Male,70 to 74,Stomach cancer,bristol,10.11706308084456,23998.549608896585
Deaths,Male,70 to 74,Stroke,bristol,23.750508571633247,23998.549608896585
Deaths,Male,70 to 74,"Tracheal, bronchus, and lung cancer",bristol,51.091352773354615,23998.549608896585
Deaths,Male,75 to 79,All causes,bristol,594.0776925777321,16662.365889638782
Deaths,Male,75 to 79,Breast cancer,bristol,0.5334757788124747,16662.365889638782
Deaths,Male,75 to 79,Cardiovascular diseases,bristol,174.2594931735688,16662.365889638782
Deaths,Male,75 to 79,Chronic obstructive pulmonary disease,bristol,43.31170055040071,16662.365889638782
Deaths,Male,75 to 79,Colon and rectum cancer,bristol,24.593907645066196,16662.365889638782
Deaths,Male,75 to 79,Diabetes mellitus type 2,bristol,4.393301919208791,16662.365889638782
Deaths,Male,75 to 79,Ischemic heart disease,bristol,95.00364972820202,16662.365889638782
Deaths,Male,75 to 79,Liver cancer,bristol,6.767110224315189,16662.365889638782
Deaths,Male,75 to 79,Lower respiratory infections,bristol,22.327734318422188,16662.365889638782
Deaths,Male,75 to 79,Neoplasms,bristol,228.1877205267827,16662.365889638782
Deaths,Male,75 to 79,Road injuries,bristol,1.3465840304503647,16662.365889638782
Deaths,Male,75 to 79,Stomach cancer,bristol,12.099149632638142,16662.365889638782
Deaths,Male,75 to 79,Stroke,bristol,35.347667757041634,16662.365889638782
Deaths,Male,75 to 79,"Tracheal, bronchus, and lung cancer",bristol,49.95919287597194,16662.365889638782
Deaths,Male,80 to 84,All causes,bristol,761.1112923837608,11453.934293642418
Deaths,Male,80 to 84,Breast cancer,bristol,0.5552119014399038,11453.934293642418
Deaths,Male,80 to 84,Cardiovascular diseases,bristol,234.8698053159134,11453.934293642418
Deaths,Male,80 to 84,Chronic obstructive pulmonary disease,bristol,55.39795505341077,11453.934293642418
Deaths,Male,80 to 84,Colon and rectum cancer,bristol,26.98846776646864,11453.934293642418
Deaths,Male,80 to 84,Diabetes mellitus type 2,bristol,6.011413017301804,11453.934293642418
Deaths,Male,80 to 84,Ischemic heart disease,bristol,123.51496862786391,11453.934293642418
Deaths,Male,80 to 84,Liver cancer,bristol,6.158097417080315,11453.934293642418
Deaths,Male,80 to 84,Lower respiratory infections,bristol,41.658557422109055,11453.934293642418
Deaths,Male,80 to 84,Neoplasms,bristol,241.1127964886159,11453.934293642418
Deaths,Male,80 to 84,Road injuries,bristol,1.447325256721689,11453.934293642418
Deaths,Male,80 to 84,Stomach cancer,bristol,13.581954501315309,11453.934293642418
Deaths,Male,80 to 84,Stroke,bristol,53.777456425163045,11453.934293642418
Deaths,Male,80 to 84,"Tracheal, bronchus, and lung cancer",bristol,45.10729626244923,11453.934293642418
Deaths,Male,85 to 89,All causes,bristol,865.1498755293801,6380.935231075022
Deaths,Male,85 to 89,Breast cancer,bristol,0.5129913251772472,6380.935231075022
Deaths,Male,85 to 89,Cardiovascular diseases,bristol,270.6774572246944,6380.935231075022
Deaths,Male,85 to 89,Chronic obstructive pulmonary disease,bristol,60.093484674405005,6380.935231075022
Deaths,Male,85 to 89,Colon and rectum cancer,bristol,25.434971812550103,6380.935231075022
Deaths,Male,85 to 89,Diabetes mellitus type 2,bristol,6.842489430024535,6380.935231075022
Deaths,Male,85 to 89,Ischemic heart disease,bristol,135.86604429538548,6380.935231075022
Deaths,Male,85 to 89,Liver cancer,bristol,4.781730013787718,6380.935231075022
Deaths,Male,85 to 89,Lower respiratory infections,bristol,74.58644918356568,6380.935231075022
Deaths,Male,85 to 89,Neoplasms,bristol,218.6167286789222,6380.935231075022
Deaths,Male,85 to 89,Road injuries,bristol,1.2806966654018554,6380.935231075022
Deaths,Male,85 to 89,Stomach cancer,bristol,12.202841313069557,6380.935231075022
Deaths,Male,85 to 89,Stroke,bristol,69.1758275168323,6380.935231075022
Deaths,Male,85 to 89,"Tracheal, bronchus, and lung cancer",bristol,36.111620969639354,6380.935231075022
Deaths,Male,90 to 94,All causes,bristol,535.69269694687,2531.900309905826
Deaths,Male,90 to 94,Breast cancer,bristol,0.31641456827743153,2531.900309905826
Deaths,Male,90 to 94,Cardiovascular diseases,bristol,174.42240163224767,2531.900309905826
Deaths,Male,90 to 94,Chronic obstructive pulmonary disease,bristol,35.004578630417406,2531.900309905826
Deaths,Male,90 to 94,Colon and rectum cancer,bristol,12.98090456497912,2531.900309905826
Deaths,Male,90 to 94,Diabetes mellitus type 2,bristol,4.306278436462408,2531.900309905826
Deaths,Male,90 to 94,Ischemic heart disease,bristol,87.73763801982714,2531.900309905826
Deaths,Male,90 to 94,Liver cancer,bristol,1.8543700859680912,2531.900309905826
Deaths,Male,90 to 94,Lower respiratory infections,bristol,50.70823349171464,2531.900309905826
Deaths,Male,90 to 94,Neoplasms,bristol,106.3630522158075,2531.900309905826
Deaths,Male,90 to 94,Road injuries,bristol,0.6407676170948757,2531.900309905826
Deaths,Male,90 to 94,Stomach cancer,bristol,6.38649413224202,2531.900309905826
Deaths,Male,90 to 94,Stroke,bristol,45.69665073532353,2531.900309905826
Deaths,Male,90 to 94,"Tracheal, bronchus, and lung cancer",bristol,13.878488193466438,2531.900309905826
Deaths,Male,95 to 99,All causes,bristol,180.25594091688157,544.8852845851447
Deaths,Male,95 to 99,Breast cancer,bristol,0.11130831554145967,544.8852845851447
Deaths,Male,95 to 99,Cardiovascular diseases,bristol,62.325794996170316,544.8852845851447
Deaths,Male,95 to 99,Chronic obstructive pulmonary disease,bristol,11.636196908036272,544.8852845851447
Deaths,Male,95 to 99,Colon and rectum cancer,bristol,3.3542591705537546,544.8852845851447
Deaths,Male,95 to 99,Diabetes mellitus type 2,bristol,1.526291222808293,544.8852845851447
Deaths,Male,95 to 99,Ischemic heart disease,bristol,31.370526076809814,544.8852845851447
Deaths,Male,95 to 99,Liver cancer,bristol,0.41369577490189124,544.8852845851447
Deaths,Male,95 to 99,Lower respiratory infections,bristol,19.997840065709354,544.8852845851447
Deaths,Male,95 to 99,Neoplasms,bristol,27.701448828964605,544.8852845851447
Deaths,Male,95 to 99,Road injuries,bristol,0.20159095244933356,544.8852845851447
Deaths,Male,95 to 99,Stomach cancer,bristol,1.8452917259552915,544.8852845851447
Deaths,Male,95 to 99,Stroke,bristol,17.372044172523527,544.8852845851447
Deaths,Male,95 to 99,"Tracheal, bronchus, and lung cancer",bristol,2.8064565507870123,544.8852845851447
Deaths,Male,0 to 4,All causes,bristol,27.994148507771836,34899.00807090061
Deaths,Male,0 to 4,Cardiovascular diseases,bristol,0.3340145998156327,34899.00807090061
Deaths,Male,0 to 4,Chronic obstructive pulmonary disease,bristol,0.013768956517438204,34899.00807090061
Deaths,Male,0 to 4,Lower respiratory infections,bristol,0.8907918167333462,34899.00807090061
Deaths,Male,0 to 4,Neoplasms,bristol,0.9169861254609394,34899.00807090061
Deaths,Male,0 to 4,Road injuries,bristol,0.20462842146451982,34899.00807090061
Deaths,Male,0 to 4,Stroke,bristol,0.0374078146845167,34899.00807090061
YLLs (Years of Life Lost),Female,10 to 14,All causes,bristol,148.41053426771373,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Cardiovascular diseases,bristol,5.687505646151404,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Chronic obstructive pulmonary disease,bristol,0.936816658353507,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Liver cancer,bristol,0.6963437515587015,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Lower respiratory infections,bristol,4.802401077361399,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Neoplasms,bristol,47.21601137818523,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Road injuries,bristol,13.571714308721358,30256.23100195158
YLLs (Years of Life Lost),Female,10 to 14,Stroke,bristol,1.7715976783118752,30256.23100195158
YLLs (Years of Life Lost),Female,15 to 19,All causes,bristol,425.310760310773,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Breast cancer,bristol,0.5818259406026481,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Cardiovascular diseases,bristol,21.5690503840057,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Chronic obstructive pulmonary disease,bristol,1.4506818732569895,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Colon and rectum cancer,bristol,0.7755961796514873,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Diabetes mellitus type 2,bristol,0.3192867996866812,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Ischemic heart disease,bristol,1.4070277128608673,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Liver cancer,bristol,2.34126240451798,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Lower respiratory infections,bristol,8.724872722276665,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Neoplasms,bristol,85.0455319106044,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Road injuries,bristol,63.06609562627101,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Stomach cancer,bristol,0.3853047448448193,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Stroke,bristol,5.564871633853481,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,"Tracheal, bronchus, and lung cancer",bristol,0.8259452644631476,31688.711941162837
YLLs (Years of Life Lost),Female,15 to 19,Uterine cancer,bristol,0.3038320361613408,31688.711941162837
YLLs (Years of Life Lost),Female,20 to 24,All causes,bristol,500.20615887119385,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Breast cancer,bristol,2.5406966424604365,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Cardiovascular diseases,bristol,34.810939559502785,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Chronic obstructive pulmonary disease,bristol,1.5065669400163249,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Colon and rectum cancer,bristol,3.0309497033527375,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Diabetes mellitus type 2,bristol,0.35024194301343325,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Ischemic heart disease,bristol,3.189663592767431,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Liver cancer,bristol,2.2169023885196273,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Lower respiratory infections,bristol,10.636602267529254,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Neoplasms,bristol,97.85159169609753,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Road injuries,bristol,51.57340633286387,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Stomach cancer,bristol,1.0069579203888364,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Stroke,bristol,10.395851090774844,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,"Tracheal, bronchus, and lung cancer",bristol,1.3730979942699177,39138.00890041866
YLLs (Years of Life Lost),Female,20 to 24,Uterine cancer,bristol,0.4089878934423528,39138.00890041866
YLLs (Years of Life Lost),Female,25 to 29,All causes,bristol,661.2981493617618,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Breast cancer,bristol,20.170573366990016,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Cardiovascular diseases,bristol,50.38532117870643,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Chronic obstructive pulmonary disease,bristol,1.7484962375903284,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Colon and rectum cancer,bristol,8.647157710345486,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Diabetes mellitus type 2,bristol,0.5630273784302644,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Ischemic heart disease,bristol,5.747294092993553,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Liver cancer,bristol,3.705698143986047,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Lower respiratory infections,bristol,14.50781293065261,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Neoplasms,bristol,176.16808207184997,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Road injuries,bristol,36.10747682603664,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Stomach cancer,bristol,3.756171808290527,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Stroke,bristol,16.597879014421714,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,"Tracheal, bronchus, and lung cancer",bristol,3.2588540783883957,44163.23258114209
YLLs (Years of Life Lost),Female,25 to 29,Uterine cancer,bristol,1.0816147047975613,44163.23258114209
YLLs (Years of Life Lost),Female,30 to 34,All causes,bristol,759.13738798609,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Breast cancer,bristol,62.83365481622954,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Cardiovascular diseases,bristol,71.7931599859928,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Chronic obstructive pulmonary disease,bristol,2.0378855576256805,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Colon and rectum cancer,bristol,17.25542635072599,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Diabetes mellitus type 2,bristol,1.2487029833640335,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Ischemic heart disease,bristol,14.15203217251227,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Liver cancer,bristol,3.882372971776099,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Lower respiratory infections,bristol,15.707098303041025,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Neoplasms,bristol,258.0549110977754,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Road injuries,bristol,22.79028922311778,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Stomach cancer,bristol,7.397313523549614,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Stroke,bristol,24.61813514487343,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,"Tracheal, bronchus, and lung cancer",bristol,8.71189084066835,39816.79638633595
YLLs (Years of Life Lost),Female,30 to 34,Uterine cancer,bristol,1.5815236848486145,39816.79638633595
YLLs (Years of Life Lost),Female,35 to 39,All causes,bristol,1133.747166489322,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Breast cancer,bristol,150.12042687498015,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Cardiovascular diseases,bristol,119.6754700502281,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Chronic obstructive pulmonary disease,bristol,4.1755647246563345,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Colon and rectum cancer,bristol,30.336521213074118,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Diabetes mellitus type 2,bristol,1.8563946545109888,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Ischemic heart disease,bristol,31.326526893145004,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Liver cancer,bristol,6.4893293960150356,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Lower respiratory infections,bristol,24.939734534961122,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Neoplasms,bristol,457.7451041549086,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Road injuries,bristol,21.956532688721975,37411.906298463895
YLLs (Years of Life Lost),Female,35 to 39,Stomach cancer,bristol,11.895907850127635,37411.906298463895
