measure_name,sex_name,age_name,cause_name,cityregion,val,population_number
Deaths,Male,20 to 24,Road injuries,nottingham,4.743145018126333,41089.74890143731
Deaths,Male,20 to 24,Stomach cancer,nottingham,0.02133665956645553,41089.74890143731
Deaths,Male,20 to 24,Stroke,nottingham,0.23449936224907536,41089.74890143731
Deaths,Male,20 to 24,"Tracheal, bronchus, and lung cancer",nottingham,0.023501199419615287,41089.74890143731
Deaths,Male,25 to 29,All causes,nottingham,24.79681188395756,43271.650604684626
Deaths,Male,25 to 29,Breast cancer,nottingham,0.004916325134965031,43271.650604684626
Deaths,Male,25 to 29,Cardiovascular diseases,nottingham,1.7860103865844523,43271.650604684626
Deaths,Male,25 to 29,Chronic obstructive pulmonary disease,nottingham,0.0522159330979173,43271.650604684626
Deaths,Male,25 to 29,Colon and rectum cancer,nottingham,0.18944206370521346,43271.650604684626
Deaths,Male,25 to 29,Diabetes mellitus type 2,nottingham,0.01418059478819133,43271.650604684626
Deaths,Male,25 to 29,Ischemic heart disease,nottingham,0.5162356474255961,43271.650604684626
Deaths,Male,25 to 29,Liver cancer,nottingham,0.08417491878518092,43271.650604684626
Deaths,Male,25 to 29,Lower respiratory infections,nottingham,0.38233260911655437,43271.650604684626
Deaths,Male,25 to 29,Neoplasms,nottingham,2.8797812558422935,43271.650604684626
Deaths,Male,25 to 29,Road injuries,nottingham,3.760068430085908,43271.650604684626
Deaths,Male,25 to 29,Stomach cancer,nottingham,0.0645555695633622,43271.650604684626
Deaths,Male,25 to 29,Stroke,nottingham,0.42509307912972094,43271.650604684626
Deaths,Male,25 to 29,"Tracheal, bronchus, and lung cancer",nottingham,0.0587753080085599,43271.650604684626
Deaths,Male,30 to 34,All causes,nottingham,29.73806040449621,38172.61317789714
Deaths,Male,30 to 34,Breast cancer,nottingham,0.007638516665787594,38172.61317789714
Deaths,Male,30 to 34,Cardiovascular diseases,nottingham,3.3510096375172633,38172.61317789714
Deaths,Male,30 to 34,Chronic obstructive pulmonary disease,nottingham,0.08672236004003851,38172.61317789714
Deaths,Male,30 to 34,Colon and rectum cancer,nottingham,0.4373224761299357,38172.61317789714
Deaths,Male,30 to 34,Diabetes mellitus type 2,nottingham,0.06134422867279293,38172.61317789714
Deaths,Male,30 to 34,Ischemic heart disease,nottingham,1.3613706192795565,38172.61317789714
Deaths,Male,30 to 34,Liver cancer,nottingham,0.14645788089115577,38172.61317789714
Deaths,Male,30 to 34,Lower respiratory infections,nottingham,0.572439468894043,38172.61317789714
Deaths,Male,30 to 34,Neoplasms,nottingham,4.114697830648382,38172.61317789714
Deaths,Male,30 to 34,Road injuries,nottingham,2.7165415645644444,38172.61317789714
Deaths,Male,30 to 34,Stomach cancer,nottingham,0.16208995097258075,38172.61317789714
Deaths,Male,30 to 34,Stroke,nottingham,0.7190943609852142,38172.61317789714
Deaths,Male,30 to 34,"Tracheal, bronchus, and lung cancer",nottingham,0.18846146670992509,38172.61317789714
Deaths,Male,35 to 39,All causes,nottingham,37.51366989478477,37695.79986335069
Deaths,Male,35 to 39,Breast cancer,nottingham,0.017847050178742545,37695.79986335069
Deaths,Male,35 to 39,Cardiovascular diseases,nottingham,6.110747219234034,37695.79986335069
Deaths,Male,35 to 39,Chronic obstructive pulmonary disease,nottingham,0.2022496554707885,37695.79986335069
Deaths,Male,35 to 39,Colon and rectum cancer,nottingham,0.7433038003943525,37695.79986335069
Deaths,Male,35 to 39,Diabetes mellitus type 2,nottingham,0.08963931966903284,37695.79986335069
Deaths,Male,35 to 39,Ischemic heart disease,nottingham,3.1229705213134924,37695.79986335069
Deaths,Male,35 to 39,Liver cancer,nottingham,0.17954018839521801,37695.79986335069
Deaths,Male,35 to 39,Lower respiratory infections,nottingham,0.835547734197718,37695.79986335069
Deaths,Male,35 to 39,Neoplasms,nottingham,6.31388859046805,37695.79986335069
Deaths,Male,35 to 39,Road injuries,nottingham,2.2871652115498264,37695.79986335069
Deaths,Male,35 to 39,Stomach cancer,nottingham,0.32495176038226437,37695.79986335069
Deaths,Male,35 to 39,Stroke,nottingham,1.1631677510941991,37695.79986335069
Deaths,Male,35 to 39,"Tracheal, bronchus, and lung cancer",nottingham,0.5241370749135066,37695.79986335069
Deaths,Male,40 to 44,All causes,nottingham,62.00426751127374,34941.485178090836
Deaths,Male,40 to 44,Breast cancer,nottingham,0.03635540937394587,34941.485178090836
Deaths,Male,40 to 44,Cardiovascular diseases,nottingham,12.764181079020284,34941.485178090836
Deaths,Male,40 to 44,Chronic obstructive pulmonary disease,nottingham,0.6735427923429481,34941.485178090836
Deaths,Male,40 to 44,Colon and rectum cancer,nottingham,1.4864833475297918,34941.485178090836
Deaths,Male,40 to 44,Diabetes mellitus type 2,nottingham,0.15665010831002943,34941.485178090836
Deaths,Male,40 to 44,Ischemic heart disease,nottingham,7.353493206237785,34941.485178090836
Deaths,Male,40 to 44,Liver cancer,nottingham,0.42437996000960065,34941.485178090836
Deaths,Male,40 to 44,Lower respiratory infections,nottingham,1.4822703088580538,34941.485178090836
Deaths,Male,40 to 44,Neoplasms,nottingham,12.916330102467626,34941.485178090836
Deaths,Male,40 to 44,Road injuries,nottingham,2.4331138637412923,34941.485178090836
Deaths,Male,40 to 44,Stomach cancer,nottingham,0.7017372913480528,34941.485178090836
Deaths,Male,40 to 44,Stroke,nottingham,2.121977373614032,34941.485178090836
Deaths,Male,40 to 44,"Tracheal, bronchus, and lung cancer",nottingham,1.6815660237816439,34941.485178090836
Deaths,Male,45 to 49,All causes,nottingham,90.9614273491155,40032.76276236826
Deaths,Male,45 to 49,Breast cancer,nottingham,0.06331350317225257,40032.76276236826
Deaths,Male,45 to 49,Cardiovascular diseases,nottingham,22.618869104426885,40032.76276236826
Deaths,Male,45 to 49,Chronic obstructive pulmonary disease,nottingham,1.4724491054689215,40032.76276236826
Deaths,Male,45 to 49,Colon and rectum cancer,nottingham,2.896853271499589,40032.76276236826
Deaths,Male,45 to 49,Diabetes mellitus type 2,nottingham,0.5890664267503414,40032.76276236826
Deaths,Male,45 to 49,Ischemic heart disease,nottingham,14.390631178508663,40032.76276236826
Deaths,Male,45 to 49,Liver cancer,nottingham,0.8965020262302643,40032.76276236826
Deaths,Male,45 to 49,Lower respiratory infections,nottingham,2.2560439904279193,40032.76276236826
Deaths,Male,45 to 49,Neoplasms,nottingham,24.688103234855873,40032.76276236826
Deaths,Male,45 to 49,Road injuries,nottingham,2.2588443756237266,40032.76276236826
Deaths,Male,45 to 49,Stomach cancer,nottingham,1.3445377250700912,40032.76276236826
Deaths,Male,45 to 49,Stroke,nottingham,3.3720085601135796,40032.76276236826
Deaths,Male,45 to 49,"Tracheal, bronchus, and lung cancer",nottingham,4.331955890264128,40032.76276236826
Deaths,Male,5 to 9,All causes,nottingham,1.828266484521023,35659.81555420941
Deaths,Male,5 to 9,Cardiovascular diseases,nottingham,0.05002721414556095,35659.81555420941
Deaths,Male,5 to 9,Chronic obstructive pulmonary disease,nottingham,0.004213938633688241,35659.81555420941
Deaths,Male,5 to 9,Liver cancer,nottingham,0.00816803625216376,35659.81555420941
Deaths,Male,5 to 9,Lower respiratory infections,nottingham,0.06279941197935983,35659.81555420941
Deaths,Male,5 to 9,Neoplasms,nottingham,0.5975274366152883,35659.81555420941
Deaths,Male,5 to 9,Road injuries,nottingham,0.17577352329852752,35659.81555420941
Deaths,Male,5 to 9,Stroke,nottingham,0.01416144177216224,35659.81555420941
Deaths,Male,50 to 54,All causes,nottingham,143.86899936612724,41493.59721547501
Deaths,Male,50 to 54,Breast cancer,nottingham,0.11688667586008339,41493.59721547501
Deaths,Male,50 to 54,Cardiovascular diseases,nottingham,39.64533199997205,41493.59721547501
Deaths,Male,50 to 54,Chronic obstructive pulmonary disease,nottingham,3.360540694918166,41493.59721547501
Deaths,Male,50 to 54,Colon and rectum cancer,nottingham,5.809215253770839,41493.59721547501
Deaths,Male,50 to 54,Diabetes mellitus type 2,nottingham,0.8382037291602158,41493.59721547501
Deaths,Male,50 to 54,Ischemic heart disease,nottingham,26.402010336125414,41493.59721547501
Deaths,Male,50 to 54,Liver cancer,nottingham,1.885686551975673,41493.59721547501
Deaths,Male,50 to 54,Lower respiratory infections,nottingham,3.635389191552376,41493.59721547501
Deaths,Male,50 to 54,Neoplasms,nottingham,49.32075651670545,41493.59721547501
Deaths,Male,50 to 54,Road injuries,nottingham,2.216190506833855,41493.59721547501
Deaths,Male,50 to 54,Stomach cancer,nottingham,2.479657498721667,41493.59721547501
Deaths,Male,50 to 54,Stroke,nottingham,5.597555197183108,41493.59721547501
Deaths,Male,50 to 54,"Tracheal, bronchus, and lung cancer",nottingham,10.374239379368555,41493.59721547501
Deaths,Male,55 to 59,All causes,nottingham,210.39791714236344,36535.04409527227
Deaths,Male,55 to 59,Breast cancer,nottingham,0.19262860878000748,36535.04409527227
Deaths,Male,55 to 59,Cardiovascular diseases,nottingham,59.064638578909715,36535.04409527227
Deaths,Male,55 to 59,Chronic obstructive pulmonary disease,nottingham,7.270105372981153,36535.04409527227
Deaths,Male,55 to 59,Colon and rectum cancer,nottingham,9.986394433352816,36535.04409527227
Deaths,Male,55 to 59,Diabetes mellitus type 2,nottingham,1.2310401171869931,36535.04409527227
Deaths,Male,55 to 59,Ischemic heart disease,nottingham,39.90475751576842,36535.04409527227
Deaths,Male,55 to 59,Liver cancer,nottingham,3.3092483383401174,36535.04409527227
Deaths,Male,55 to 59,Lower respiratory infections,nottingham,5.146885902594212,36535.04409527227
Deaths,Male,55 to 59,Neoplasms,nottingham,86.2555170302719,36535.04409527227
Deaths,Male,55 to 59,Road injuries,nottingham,1.9736580508442678,36535.04409527227
Deaths,Male,55 to 59,Stomach cancer,nottingham,4.148270492766973,36535.04409527227
Deaths,Male,55 to 59,Stroke,nottingham,7.988091728075853,36535.04409527227
Deaths,Male,55 to 59,"Tracheal, bronchus, and lung cancer",nottingham,21.576849152995685,36535.04409527227
Deaths,Male,60 to 64,All causes,nottingham,287.7860431638828,30764.793661550946
Deaths,Male,60 to 64,Breast cancer,nottingham,0.3034240740080316,30764.793661550946
Deaths,Male,60 to 64,Cardiovascular diseases,nottingham,79.35797674689593,30764.793661550946
Deaths,Male,60 to 64,Chronic obstructive pulmonary disease,nottingham,17.57950797894648,30764.793661550946
Deaths,Male,60 to 64,Colon and rectum cancer,nottingham,14.648739572930285,30764.793661550946
Deaths,Male,60 to 64,Diabetes mellitus type 2,nottingham,1.9475684511204643,30764.793661550946
Deaths,Male,60 to 64,Ischemic heart disease,nottingham,52.914187025747594,30764.793661550946
Deaths,Male,60 to 64,Liver cancer,nottingham,4.51955601915664,30764.793661550946
Deaths,Male,60 to 64,Lower respiratory infections,nottingham,7.284300636905753,30764.793661550946
Deaths,Male,60 to 64,Neoplasms,nottingham,127.14319003100584,30764.793661550946
Deaths,Male,60 to 64,Road injuries,nottingham,1.592266653661318,30764.793661550946
Deaths,Male,60 to 64,Stomach cancer,nottingham,6.222087661654434,30764.793661550946
Deaths,Male,60 to 64,Stroke,nottingham,10.804533605577788,30764.793661550946
Deaths,Male,60 to 64,"Tracheal, bronchus, and lung cancer",nottingham,34.00325443629889,30764.793661550946
Deaths,Male,65 to 69,All causes,nottingham,467.4690864597705,30164.386781632817
Deaths,Male,65 to 69,Breast cancer,nottingham,0.49131687897229737,30164.386781632817
Deaths,Male,65 to 69,Cardiovascular diseases,nottingham,127.50016209397799,30164.386781632817
Deaths,Male,65 to 69,Chronic obstructive pulmonary disease,nottingham,34.16213940631614,30164.386781632817
Deaths,Male,65 to 69,Colon and rectum cancer,nottingham,23.723933579665903,30164.386781632817
Deaths,Male,65 to 69,Diabetes mellitus type 2,nottingham,3.303996465910222,30164.386781632817
Deaths,Male,65 to 69,Ischemic heart disease,nottingham,82.42934072353721,30164.386781632817
Deaths,Male,65 to 69,Liver cancer,nottingham,7.758429942399526,30164.386781632817
Deaths,Male,65 to 69,Lower respiratory infections,nottingham,12.577150706673319,30164.386781632817
Deaths,Male,65 to 69,Neoplasms,nottingham,211.27537888879982,30164.386781632817
Deaths,Male,65 to 69,Road injuries,nottingham,1.7099150298818473,30164.386781632817
Deaths,Male,65 to 69,Stomach cancer,nottingham,10.371977764497752,30164.386781632817
Deaths,Male,65 to 69,Stroke,nottingham,18.699943280837203,30164.386781632817
Deaths,Male,65 to 69,"Tracheal, bronchus, and lung cancer",nottingham,55.82516977309911,30164.386781632817
Deaths,Male,70 to 74,All causes,nottingham,619.4683033704207,25343.86928561662
Deaths,Male,70 to 74,Breast cancer,nottingham,0.6333326522210777,25343.86928561662
Deaths,Male,70 to 74,Cardiovascular diseases,nottingham,174.23573468429336,25343.86928561662
Deaths,Male,70 to 74,Chronic obstructive pulmonary disease,nottingham,52.74663170407776,25343.86928561662
Deaths,Male,70 to 74,Colon and rectum cancer,nottingham,28.352693763604808,25343.86928561662
Deaths,Male,70 to 74,Diabetes mellitus type 2,nottingham,4.652227613571686,25343.86928561662
Deaths,Male,70 to 74,Ischemic heart disease,nottingham,105.02794996032972,25343.86928561662
Deaths,Male,70 to 74,Liver cancer,nottingham,8.859862934740232,25343.86928561662
Deaths,Male,70 to 74,Lower respiratory infections,nottingham,19.126342732450524,25343.86928561662
Deaths,Male,70 to 74,Neoplasms,nottingham,262.9152880049097,25343.86928561662
Deaths,Male,70 to 74,Road injuries,nottingham,1.705091330665848,25343.86928561662
Deaths,Male,70 to 74,Stomach cancer,nottingham,13.930610236872836,25343.86928561662
Deaths,Male,70 to 74,Stroke,nottingham,30.72126738697543,25343.86928561662
Deaths,Male,70 to 74,"Tracheal, bronchus, and lung cancer",nottingham,69.92993196045494,25343.86928561662
Deaths,Male,75 to 79,All causes,nottingham,758.0018081067174,17219.416427666307
Deaths,Male,75 to 79,Breast cancer,nottingham,0.6379576204717546,17219.416427666307
Deaths,Male,75 to 79,Cardiovascular diseases,nottingham,221.48277893415474,17219.416427666307
Deaths,Male,75 to 79,Chronic obstructive pulmonary disease,nottingham,64.98345835933164,17219.416427666307
Deaths,Male,75 to 79,Colon and rectum cancer,nottingham,31.58376457885754,17219.416427666307
Deaths,Male,75 to 79,Diabetes mellitus type 2,nottingham,6.112319113549887,17219.416427666307
Deaths,Male,75 to 79,Ischemic heart disease,nottingham,126.03187759479407,17219.416427666307
Deaths,Male,75 to 79,Liver cancer,nottingham,8.751594629980726,17219.416427666307
Deaths,Male,75 to 79,Lower respiratory infections,nottingham,30.228731639655003,17219.416427666307
Deaths,Male,75 to 79,Neoplasms,nottingham,279.1991907008789,17219.416427666307
Deaths,Male,75 to 79,Road injuries,nottingham,1.7717344074107284,17219.416427666307
Deaths,Male,75 to 79,Stomach cancer,nottingham,17.362037302621225,17219.416427666307
Deaths,Male,75 to 79,Stroke,nottingham,47.18149506352375,17219.416427666307
Deaths,Male,75 to 79,"Tracheal, bronchus, and lung cancer",nottingham,67.91262684531489,17219.416427666307
Deaths,Male,80 to 84,All causes,nottingham,881.2152658063987,11803.261011339762
Deaths,Male,80 to 84,Breast cancer,nottingham,0.6046959370987496,11803.261011339762
Deaths,Male,80 to 84,Cardiovascular diseases,nottingham,266.8444516951996,11803.261011339762
Deaths,Male,80 to 84,Chronic obstructive pulmonary disease,nottingham,75.01940416377143,11803.261011339762
Deaths,Male,80 to 84,Colon and rectum cancer,nottingham,31.35021051511739,11803.261011339762
Deaths,Male,80 to 84,Diabetes mellitus type 2,nottingham,8.2242890087507,11803.261011339762
Deaths,Male,80 to 84,Ischemic heart disease,nottingham,144.77137909201585,11803.261011339762
Deaths,Male,80 to 84,Liver cancer,nottingham,7.332297808818267,11803.261011339762
Deaths,Male,80 to 84,Lower respiratory infections,nottingham,46.88192352145384,11803.261011339762
Deaths,Male,80 to 84,Neoplasms,nottingham,269.3240319375554,11803.261011339762
Deaths,Male,80 to 84,Road injuries,nottingham,1.76294771861981,11803.261011339762
Deaths,Male,80 to 84,Stomach cancer,nottingham,17.015521332581702,11803.261011339762
Deaths,Male,80 to 84,Stroke,nottingham,63.94797540371202,11803.261011339762
Deaths,Male,80 to 84,"Tracheal, bronchus, and lung cancer",nottingham,56.21334865960637,11803.261011339762
Deaths,Male,85 to 89,All causes,nottingham,901.1791002871802,6209.0765025247
Deaths,Male,85 to 89,Breast cancer,nottingham,0.5038419589952899,6209.0765025247
Deaths,Male,85 to 89,Cardiovascular diseases,nottingham,270.401184581895,6209.0765025247
Deaths,Male,85 to 89,Chronic obstructive pulmonary disease,nottingham,76.8835362905962,6209.0765025247
Deaths,Male,85 to 89,Colon and rectum cancer,nottingham,26.242501181825453,6209.0765025247
Deaths,Male,85 to 89,Diabetes mellitus type 2,nottingham,8.880238296721751,6209.0765025247
Deaths,Male,85 to 89,Ischemic heart disease,nottingham,138.74637075923903,6209.0765025247
Deaths,Male,85 to 89,Liver cancer,nottingham,4.9219200843593836,6209.0765025247
Deaths,Male,85 to 89,Lower respiratory infections,nottingham,72.0060182559015,6209.0765025247
Deaths,Male,85 to 89,Neoplasms,nottingham,220.81315134659567,6209.0765025247
Deaths,Male,85 to 89,Road injuries,nottingham,1.449542778841504,6209.0765025247
Deaths,Male,85 to 89,Stomach cancer,nottingham,13.526705828112513,6209.0765025247
Deaths,Male,85 to 89,Stroke,nottingham,71.81862235209145,6209.0765025247
Deaths,Male,85 to 89,"Tracheal, bronchus, and lung cancer",nottingham,41.91156457321977,6209.0765025247
Deaths,Male,90 to 94,All causes,nottingham,534.0633884286938,2389.6027136584485
Deaths,Male,90 to 94,Breast cancer,nottingham,0.3001251223941663,2389.6027136584485
Deaths,Male,90 to 94,Cardiovascular diseases,nottingham,168.72179369882065,2389.6027136584485
Deaths,Male,90 to 94,Chronic obstructive pulmonary disease,nottingham,43.38532810719134,2389.6027136584485
Deaths,Male,90 to 94,Colon and rectum cancer,nottingham,12.839762510531976,2389.6027136584485
Deaths,Male,90 to 94,Diabetes mellitus type 2,nottingham,5.184392038329227,2389.6027136584485
Deaths,Male,90 to 94,Ischemic heart disease,nottingham,86.52076938433464,2389.6027136584485
Deaths,Male,90 to 94,Liver cancer,nottingham,1.7965623150095948,2389.6027136584485
Deaths,Male,90 to 94,Lower respiratory infections,nottingham,47.46456615182926,2389.6027136584485
Deaths,Male,90 to 94,Neoplasms,nottingham,102.7062288004959,2389.6027136584485
Deaths,Male,90 to 94,Road injuries,nottingham,0.7081797272534068,2389.6027136584485
Deaths,Male,90 to 94,Stomach cancer,nottingham,6.742246246227664,2389.6027136584485
Deaths,Male,90 to 94,Stroke,nottingham,46.17148894895974,2389.6027136584485
Deaths,Male,90 to 94,"Tracheal, bronchus, and lung cancer",nottingham,15.230798969659281,2389.6027136584485
Deaths,Male,95 to 99,All causes,nottingham,161.65073427439293,457.1820428825422
Deaths,Male,95 to 99,Breast cancer,nottingham,0.094923098715863935,457.1820428825422
Deaths,Male,95 to 99,Cardiovascular diseases,nottingham,54.36066435772539,457.1820428825422
Deaths,Male,95 to 99,Chronic obstructive pulmonary disease,nottingham,13.092180946835164,457.1820428825422
Deaths,Male,95 to 99,Colon and rectum cancer,nottingham,3.0269583109451603,457.1820428825422
Deaths,Male,95 to 99,Diabetes mellitus type 2,nottingham,1.6098328042682197,457.1820428825422
Deaths,Male,95 to 99,Ischemic heart disease,nottingham,27.775236186871666,457.1820428825422
Deaths,Male,95 to 99,Liver cancer,nottingham,0.3524949006973036,457.1820428825422
Deaths,Male,95 to 99,Lower respiratory infections,nottingham,17.49612495612686,457.1820428825422
Deaths,Male,95 to 99,Neoplasms,nottingham,23.986902531000265,457.1820428825422
Deaths,Male,95 to 99,Road injuries,nottingham,0.20202455146671097,457.1820428825422
Deaths,Male,95 to 99,Stomach cancer,nottingham,1.7511459311872672,457.1820428825422
Deaths,Male,95 to 99,Stroke,nottingham,15.850340205905518,457.1820428825422
Deaths,Male,95 to 99,"Tracheal, bronchus, and lung cancer",nottingham,2.7324078605081468,457.1820428825422
Deaths,Male,0 to 4,All causes,nottingham,36.50736138341525,33735.33993068032
Deaths,Male,0 to 4,Cardiovascular diseases,nottingham,0.3984203952267823,33735.33993068032
Deaths,Male,0 to 4,Chronic obstructive pulmonary disease,nottingham,0.01489501013209407,33735.33993068032
Deaths,Male,0 to 4,Lower respiratory infections,nottingham,1.1920041803857147,33735.33993068032
Deaths,Male,0 to 4,Neoplasms,nottingham,0.8464247506479705,33735.33993068032
Deaths,Male,0 to 4,Road injuries,nottingham,0.22026013366379885,33735.33993068032
Deaths,Male,0 to 4,Stroke,nottingham,0.05966146313390622,33735.33993068032
YLLs (Years of Life Lost),Female,10 to 14,All causes,nottingham,203.21914130326263,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Cardiovascular diseases,nottingham,7.978368648963478,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Chronic obstructive pulmonary disease,nottingham,1.131572481489949,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Liver cancer,nottingham,0.9480765637913944,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Lower respiratory infections,nottingham,7.042806671473858,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Neoplasms,nottingham,55.90029875113372,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Road injuries,nottingham,21.57002959377021,31272.390374787836
YLLs (Years of Life Lost),Female,10 to 14,Stroke,nottingham,3.0374589297902004,31272.390374787836
YLLs (Years of Life Lost),Female,15 to 19,All causes,nottingham,413.33067195524404,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Breast cancer,nottingham,0.5621481655279665,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Cardiovascular diseases,nottingham,21.510616860087207,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Chronic obstructive pulmonary disease,nottingham,1.9260253031533048,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Colon and rectum cancer,nottingham,0.7314941150620223,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Diabetes mellitus type 2,nottingham,0.3314024216066556,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Ischemic heart disease,nottingham,1.5899624637093528,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Liver cancer,nottingham,2.427375149566151,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Lower respiratory infections,nottingham,9.236138317070196,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Neoplasms,nottingham,79.05011438699131,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Road injuries,nottingham,70.9957208371323,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Stomach cancer,nottingham,0.39551503141021294,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Stroke,nottingham,6.23647440813841,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,"Tracheal, bronchus, and lung cancer",nottingham,0.8456966233056802,32494.014306599878
YLLs (Years of Life Lost),Female,15 to 19,Uterine cancer,nottingham,0.255665723670749,32494.014306599878
YLLs (Years of Life Lost),Female,20 to 24,All causes,nottingham,479.4474015035631,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Breast cancer,nottingham,2.446394906894118,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Cardiovascular diseases,nottingham,34.79997891794942,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Chronic obstructive pulmonary disease,nottingham,2.0788643917373038,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Colon and rectum cancer,nottingham,2.883195382604554,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Diabetes mellitus type 2,nottingham,0.4101811442467599,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Ischemic heart disease,nottingham,3.351175895544742,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Liver cancer,nottingham,2.3435520823213305,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Lower respiratory infections,nottingham,11.327192178287888,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Neoplasms,nottingham,91.00679771575167,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Road injuries,nottingham,59.375156845071004,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Stomach cancer,nottingham,1.0386464234188941,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Stroke,nottingham,11.235671762280539,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,"Tracheal, bronchus, and lung cancer",nottingham,1.4745843426497385,40192.639345083284
YLLs (Years of Life Lost),Female,20 to 24,Uterine cancer,nottingham,0.35788691757949564,40192.639345083284
YLLs (Years of Life Lost),Female,25 to 29,All causes,nottingham,563.288962307144,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Breast cancer,nottingham,17.297607174035182,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Cardiovascular diseases,nottingham,45.88466039542871,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Chronic obstructive pulmonary disease,nottingham,2.256674336551935,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Colon and rectum cancer,nottingham,7.542428864037422,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Diabetes mellitus type 2,nottingham,0.6599473913162758,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Ischemic heart disease,nottingham,5.549680289984371,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Liver cancer,nottingham,3.5613690463979113,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Lower respiratory infections,nottingham,13.699084153689741,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Neoplasms,nottingham,150.26637762292737,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Road injuries,nottingham,38.047731205177726,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Stomach cancer,nottingham,3.427104574393569,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Stroke,nottingham,15.785418554412065,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,"Tracheal, bronchus, and lung cancer",nottingham,3.2029336427093322,42215.46723743017
YLLs (Years of Life Lost),Female,25 to 29,Uterine cancer,nottingham,0.8389545904450966,42215.46723743017
YLLs (Years of Life Lost),Female,30 to 34,All causes,nottingham,932.3567654523948,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Breast cancer,nottingham,79.85435535674135,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Cardiovascular diseases,nottingham,96.44613719725172,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Chronic obstructive pulmonary disease,nottingham,3.8337622006044803,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Colon and rectum cancer,nottingham,21.73620534064323,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Diabetes mellitus type 2,nottingham,2.3512900390867224,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Ischemic heart disease,nottingham,20.1153131156039,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Liver cancer,nottingham,5.284357162839649,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Lower respiratory infections,nottingham,22.122711427194886,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Neoplasms,nottingham,315.7553381429354,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Road injuries,nottingham,35.002847791407945,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Stomach cancer,nottingham,10.170030666494508,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Stroke,nottingham,34.709439062791375,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,"Tracheal, bronchus, and lung cancer",nottingham,12.066583910193934,36268.70803829262
YLLs (Years of Life Lost),Female,30 to 34,Uterine cancer,nottingham,1.8201905783244783,36268.70803829262
