measure,sex,age,cause,cityregion,number,pop
Deaths,Male,15 to 19,pedestrian road injuries,westmidlands,1.0828391219750206,93605.22168564386
Deaths,Male,15 to 19,rheumatic heart disease,westmidlands,0.012957261594160852,93605.22168564402
Deaths,Male,15 to 19,road injuries,westmidlands,6.840978939725815,93605.22168564392
Deaths,Male,15 to 19,stomach cancer,westmidlands,0.016020050144341266,93605.22168564395
Deaths,Male,15 to 19,stroke,westmidlands,0.28273133960633706,93605.22168564399
Deaths,Male,15 to 19,"tracheal, bronchus, and lung cancer",westmidlands,0.019509618875296012,93605.22168564388
Deaths,Male,20 to 24,all causes,westmidlands,50.35064822532223,101107.35910986381
Deaths,Male,20 to 24,bladder cancer,westmidlands,0.012554916774796348,101107.35910986384
Deaths,Male,20 to 24,breast cancer,westmidlands,0.011222719612411919,101107.35910986386
Deaths,Male,20 to 24,cardiomyopathy and myocarditis,westmidlands,0.9373327727701312,101107.35910986396
Deaths,Male,20 to 24,cardiovascular diseases,westmidlands,2.868036807226602,101107.35910986386
Deaths,Male,20 to 24,chronic myeloid leukemia,westmidlands,0.03460136583098388,101107.359109864
Deaths,Male,20 to 24,chronic obstructive pulmonary disease,westmidlands,0.08916580118098698,101107.35910986394
Deaths,Male,20 to 24,colon and rectum cancer,westmidlands,0.20577272218520076,101107.35910986387
Deaths,Male,20 to 24,cyclist road injuries,westmidlands,0.3275881870692206,101107.35910986384
Deaths,Male,20 to 24,diabetes mellitus type 2,westmidlands,0.030799626117433834,101107.35910986387
Deaths,Male,20 to 24,esophageal cancer,westmidlands,0.05966124491166367,101107.35910986386
Deaths,Male,20 to 24,ischemic heart disease,westmidlands,0.5000637160645509,101107.35910986389
Deaths,Male,20 to 24,kidney cancer,westmidlands,0.06862091096818533,101107.35910986383
Deaths,Male,20 to 24,liver cancer,westmidlands,0.1329722305541256,101107.35910986384
Deaths,Male,20 to 24,lower respiratory infections,westmidlands,0.733710155085974,101107.35910986386
Deaths,Male,20 to 24,motor vehicle road injuries,westmidlands,6.642266500145551,101107.35910986389
Deaths,Male,20 to 24,motorcyclist road injuries,westmidlands,2.2071944152739222,101107.35910986392
Deaths,Male,20 to 24,multiple myeloma,westmidlands,0.014360404203229166,101107.35910986393
Deaths,Male,20 to 24,neoplasms,westmidlands,5.937305789972079,101107.35910986393
Deaths,Male,20 to 24,non-rheumatic valvular heart disease,westmidlands,0.11096672224562674,101107.35910986383
Deaths,Male,20 to 24,other road injuries,westmidlands,0.05502856279248461,101107.35910986381
Deaths,Male,20 to 24,other transport injuries,westmidlands,0.48621071632266455,101107.3591098638
Deaths,Male,20 to 24,parkinson's disease,westmidlands,0.0037621525881311566,101107.35910986386
Deaths,Male,20 to 24,pedestrian road injuries,westmidlands,1.6481707430349237,101107.35910986381
Deaths,Male,20 to 24,prostate cancer,westmidlands,0.03062828406225895,101107.35910986383
Deaths,Male,20 to 24,rheumatic heart disease,westmidlands,0.03616477011404415,101107.35910986384
Deaths,Male,20 to 24,road injuries,westmidlands,10.880248408316115,101107.359109864
Deaths,Male,20 to 24,stomach cancer,westmidlands,0.055792408701097834,101107.35910986396
Deaths,Male,20 to 24,stroke,westmidlands,0.7575906132230045,101107.35910986393
Deaths,Male,20 to 24,"tracheal, bronchus, and lung cancer",westmidlands,0.07505372195630211,101107.35910986393
Deaths,Male,25 to 29,all causes,westmidlands,66.03979537205431,109434.00004948126
Deaths,Male,25 to 29,bladder cancer,westmidlands,0.037467479465030484,109434.00004948127
Deaths,Male,25 to 29,breast cancer,westmidlands,0.011813426169685106,109434.00004948126
Deaths,Male,25 to 29,cardiomyopathy and myocarditis,westmidlands,1.402304843280636,109434.00004948123
Deaths,Male,25 to 29,cardiovascular diseases,westmidlands,7.306353310253489,109434.00004948123
Deaths,Male,25 to 29,chronic myeloid leukemia,westmidlands,0.08031562718611888,109434.00004948126
Deaths,Male,25 to 29,chronic obstructive pulmonary disease,westmidlands,0.18662979135603983,109434.00004948114
Deaths,Male,25 to 29,colon and rectum cancer,westmidlands,0.7158641568297913,109434.00004948124
Deaths,Male,25 to 29,cyclist road injuries,westmidlands,0.276035228521912,109434.00004948118
Deaths,Male,25 to 29,diabetes mellitus type 2,westmidlands,0.0610083856625926,109434.00004948115
Deaths,Male,25 to 29,esophageal cancer,westmidlands,0.2143811350809873,109434.00004948114
Deaths,Male,25 to 29,ischemic heart disease,westmidlands,2.6085200045856634,109434.00004948114
Deaths,Male,25 to 29,kidney cancer,westmidlands,0.1876044580207381,109434.0000494812
Deaths,Male,25 to 29,liver cancer,westmidlands,0.3352420855271642,109434.00004948121
Deaths,Male,25 to 29,lower respiratory infections,westmidlands,1.2468115865427494,109434.00004948127
Deaths,Male,25 to 29,motor vehicle road injuries,westmidlands,4.999348621779805,109434.00004948127
Deaths,Male,25 to 29,motorcyclist road injuries,westmidlands,1.9843897359143232,109434.00004948127
Deaths,Male,25 to 29,multiple myeloma,westmidlands,0.03556792098827383,109434.00004948124
Deaths,Male,25 to 29,neoplasms,westmidlands,8.663224086317856,109434.00004948124
Deaths,Male,25 to 29,non-rheumatic valvular heart disease,westmidlands,0.20814013656683808,109434.00004948123
Deaths,Male,25 to 29,other road injuries,westmidlands,0.04868669185236893,109434.0000494812
Deaths,Male,25 to 29,other transport injuries,westmidlands,0.5363810587308973,109434.00004948127
Deaths,Male,25 to 29,parkinson's disease,westmidlands,0.00166540296712042,109434.00004948126
Deaths,Male,25 to 29,pedestrian road injuries,westmidlands,1.20459812999723,109434.00004948131
Deaths,Male,25 to 29,prostate cancer,westmidlands,0.04953869929523196,109434.00004948126
Deaths,Male,25 to 29,rheumatic heart disease,westmidlands,0.08076947045346913,109434.00004948127
Deaths,Male,25 to 29,road injuries,westmidlands,8.513058408065639,109434.00004948131
Deaths,Male,25 to 29,stomach cancer,westmidlands,0.19468200715071354,109434.00004948124
Deaths,Male,25 to 29,stroke,westmidlands,1.7040037905412895,109434.0000494812
Deaths,Male,25 to 29,"tracheal, bronchus, and lung cancer",westmidlands,0.28515845957565056,109434.00004948108
Deaths,Male,30 to 34,all causes,westmidlands,105.46232530110288,111696.271118265
Deaths,Male,30 to 34,bladder cancer,westmidlands,0.1268244528464924,111696.27111826498
Deaths,Male,30 to 34,breast cancer,westmidlands,0.013572348823527066,111696.27111826502
Deaths,Male,30 to 34,cardiomyopathy and myocarditis,westmidlands,1.9038666565546496,111696.27111826513
Deaths,Male,30 to 34,cardiovascular diseases,westmidlands,16.241228420797523,111696.27111826502
Deaths,Male,30 to 34,chronic myeloid leukemia,westmidlands,0.12601803976797113,111696.27111826485
Deaths,Male,30 to 34,chronic obstructive pulmonary disease,westmidlands,0.4374069036487938,111696.27111826504
Deaths,Male,30 to 34,colon and rectum cancer,westmidlands,2.07991284398874,111696.27111826502
Deaths,Male,30 to 34,cyclist road injuries,westmidlands,0.32629306489149656,111696.27111826505
Deaths,Male,30 to 34,diabetes mellitus type 2,westmidlands,0.4464437703878353,111696.27111826504
Deaths,Male,30 to 34,esophageal cancer,westmidlands,0.705387078982704,111696.27111826495
Deaths,Male,30 to 34,ischemic heart disease,westmidlands,7.88623483537347,111696.27111826492
Deaths,Male,30 to 34,kidney cancer,westmidlands,0.48960408700876346,111696.271118265
Deaths,Male,30 to 34,liver cancer,westmidlands,0.6262821370728706,111696.27111826498
Deaths,Male,30 to 34,lower respiratory infections,westmidlands,2.3560392549658475,111696.27111826491
Deaths,Male,30 to 34,motor vehicle road injuries,westmidlands,3.9363171970895676,111696.27111826491
Deaths,Male,30 to 34,motorcyclist road injuries,westmidlands,1.8820639974337388,111696.27111826501
Deaths,Male,30 to 34,multiple myeloma,westmidlands,0.13052613994835802,111696.27111826497
Deaths,Male,30 to 34,neoplasms,westmidlands,16.24158838836679,111696.27111826497
Deaths,Male,30 to 34,non-rheumatic valvular heart disease,westmidlands,0.34268001411969,111696.271118265
Deaths,Male,30 to 34,other road injuries,westmidlands,0.03948140039663793,111696.27111826494
Deaths,Male,30 to 34,other transport injuries,westmidlands,0.544278434805194,111696.27111826504
Deaths,Male,30 to 34,parkinson's disease,westmidlands,0.0038517016624619103,111696.27111826497
Deaths,Male,30 to 34,pedestrian road injuries,westmidlands,1.4625882396229017,111696.27111826488
Deaths,Male,30 to 34,prostate cancer,westmidlands,0.07125634541948878,111696.27111826497
Deaths,Male,30 to 34,rheumatic heart disease,westmidlands,0.1453698065714972,111696.27111826501
Deaths,Male,30 to 34,road injuries,westmidlands,7.646743899434346,111696.27111826497
Deaths,Male,30 to 34,stomach cancer,westmidlands,0.6875104649870316,111696.271118265
Deaths,Male,30 to 34,stroke,westmidlands,3.3009549237376605,111696.27111826494
Deaths,Male,30 to 34,"tracheal, bronchus, and lung cancer",westmidlands,1.1869404317941858,111696.27111826501
Deaths,Male,35 to 39,all causes,westmidlands,128.06380058167332,105351.75630325204
Deaths,Male,35 to 39,bladder cancer,westmidlands,0.24165987657895588,105351.75630325192
Deaths,Male,35 to 39,breast cancer,westmidlands,0.028464325460628753,105351.75630325208
Deaths,Male,35 to 39,cardiomyopathy and myocarditis,westmidlands,2.254716838556594,105351.75630325191
Deaths,Male,35 to 39,cardiovascular diseases,westmidlands,24.68402157916284,105351.75630325201
Deaths,Male,35 to 39,chronic myeloid leukemia,westmidlands,0.13633244372297393,105351.75630325207
Deaths,Male,35 to 39,chronic obstructive pulmonary disease,westmidlands,0.7888324763897523,105351.75630325206
Deaths,Male,35 to 39,colon and rectum cancer,westmidlands,2.935528563675157,105351.75630325192
Deaths,Male,35 to 39,cyclist road injuries,westmidlands,0.26450433849608385,105351.75630325203
Deaths,Male,35 to 39,diabetes mellitus type 2,westmidlands,0.5962785109927976,105351.75630325204
Deaths,Male,35 to 39,esophageal cancer,westmidlands,1.3147509888495332,105351.75630325204
Deaths,Male,35 to 39,ischemic heart disease,westmidlands,13.689347595418061,105351.75630325195
Deaths,Male,35 to 39,kidney cancer,westmidlands,0.826659197950174,105351.75630325206
Deaths,Male,35 to 39,liver cancer,westmidlands,0.792779827368367,105351.75630325204
Deaths,Male,35 to 39,lower respiratory infections,westmidlands,3.022309492160318,105351.75630325211
Deaths,Male,35 to 39,motor vehicle road injuries,westmidlands,2.758998919296446,105351.75630325207
Deaths,Male,35 to 39,motorcyclist road injuries,westmidlands,1.5765536702764231,105351.75630325195
Deaths,Male,35 to 39,multiple myeloma,westmidlands,0.2695704459609825,105351.75630325192
Deaths,Male,35 to 39,neoplasms,westmidlands,22.628430768194185,105351.75630325201
Deaths,Male,35 to 39,non-rheumatic valvular heart disease,westmidlands,0.42123175741893937,105351.75630325203
Deaths,Male,35 to 39,other road injuries,westmidlands,0.02386107579335119,105351.75630325197
Deaths,Male,35 to 39,other transport injuries,westmidlands,0.47932906052607516,105351.756303252
Deaths,Male,35 to 39,parkinson's disease,westmidlands,0.008297745150600295,105351.75630325206
Deaths,Male,35 to 39,pedestrian road injuries,westmidlands,1.2398514646451368,105351.75630325203
Deaths,Male,35 to 39,prostate cancer,westmidlands,0.08626819561836385,105351.75630325206
Deaths,Male,35 to 39,rheumatic heart disease,westmidlands,0.17853425932780803,105351.75630325213
Deaths,Male,35 to 39,road injuries,westmidlands,5.863769468507442,105351.75630325203
Deaths,Male,35 to 39,stomach cancer,westmidlands,1.1459265118864046,105351.75630325198
Deaths,Male,35 to 39,stroke,westmidlands,4.521422957196375,105351.75630325198
Deaths,Male,35 to 39,"tracheal, bronchus, and lung cancer",westmidlands,2.495511126928789,105351.75630325203
Deaths,Male,40 to 44,all causes,westmidlands,176.3653147952928,89154.50322784147
Deaths,Male,40 to 44,alzheimer's disease and other dementias,westmidlands,0.09063942265805516,89154.5032278415
Deaths,Male,40 to 44,bladder cancer,westmidlands,0.5117069891480017,89154.50322784139
Deaths,Male,40 to 44,breast cancer,westmidlands,0.056505178808838416,89154.50322784159
Deaths,Male,40 to 44,cardiomyopathy and myocarditis,westmidlands,2.9509388116237254,89154.5032278415
Deaths,Male,40 to 44,cardiovascular diseases,westmidlands,38.70426271181688,89154.50322784137
Deaths,Male,40 to 44,chronic myeloid leukemia,westmidlands,0.1552964755350384,89154.50322784143
Deaths,Male,40 to 44,chronic obstructive pulmonary disease,westmidlands,1.6760165508382143,89154.50322784147
Deaths,Male,40 to 44,colon and rectum cancer,westmidlands,4.668561155504075,89154.50322784147
Deaths,Male,40 to 44,cyclist road injuries,westmidlands,0.30598565259562827,89154.50322784146
Deaths,Male,40 to 44,diabetes mellitus type 2,westmidlands,0.8792481046586733,89154.50322784143
Deaths,Male,40 to 44,esophageal cancer,westmidlands,2.7412530171520446,89154.50322784146
Deaths,Male,40 to 44,ischemic heart disease,westmidlands,22.963219920475403,89154.50322784139
Deaths,Male,40 to 44,kidney cancer,westmidlands,1.5570336531175086,89154.50322784143
Deaths,Male,40 to 44,liver cancer,westmidlands,1.2339540735915884,89154.50322784137
Deaths,Male,40 to 44,lower respiratory infections,westmidlands,4.366205381656068,89154.50322784131
Deaths,Male,40 to 44,motor vehicle road injuries,westmidlands,2.5890670848729096,89154.50322784146
Deaths,Male,40 to 44,motorcyclist road injuries,westmidlands,1.671269343008715,89154.50322784133
Deaths,Male,40 to 44,multiple myeloma,westmidlands,0.5411487229076457,89154.50322784146
Deaths,Male,40 to 44,neoplasms,westmidlands,35.80207892786341,89154.50322784153
Deaths,Male,40 to 44,non-rheumatic valvular heart disease,westmidlands,0.558786166922181,89154.50322784144
Deaths,Male,40 to 44,other road injuries,westmidlands,0.018828337362601883,89154.50322784134
Deaths,Male,40 to 44,other transport injuries,westmidlands,0.4431499319501377,89154.50322784147
Deaths,Male,40 to 44,parkinson's disease,westmidlands,0.0848306179064118,89154.5032278414
Deaths,Male,40 to 44,pedestrian road injuries,westmidlands,1.3911391514286917,89154.50322784146
Deaths,Male,40 to 44,prostate cancer,westmidlands,0.18377201647805502,89154.50322784156
Deaths,Male,40 to 44,rheumatic heart disease,westmidlands,0.2339231965948998,89154.50322784143
Deaths,Male,40 to 44,road injuries,westmidlands,5.9762895692685465,89154.50322784146
Deaths,Male,40 to 44,stomach cancer,westmidlands,1.9665159496981337,89154.50322784143
Deaths,Male,40 to 44,stroke,westmidlands,6.616526933294613,89154.50322784149
Deaths,Male,40 to 44,"tracheal, bronchus, and lung cancer",westmidlands,4.844350185562962,89154.50322784146
Deaths,Male,45 to 49,all causes,westmidlands,278.9543948140959,94589.34021147362
Deaths,Male,45 to 49,alzheimer's disease and other dementias,westmidlands,0.6018862620571824,94589.3402114738
Deaths,Male,45 to 49,bladder cancer,westmidlands,1.1729065497615379,94589.34021147374
Deaths,Male,45 to 49,breast cancer,westmidlands,0.09278463900820584,94589.34021147373
Deaths,Male,45 to 49,cardiomyopathy and myocarditis,westmidlands,4.22906652074628,94589.34021147364
Deaths,Male,45 to 49,cardiovascular diseases,westmidlands,68.8053297619908,94589.34021147364
Deaths,Male,45 to 49,chronic myeloid leukemia,westmidlands,0.20290679475404022,94589.34021147374
Deaths,Male,45 to 49,chronic obstructive pulmonary disease,westmidlands,4.028369371646221,94589.34021147371
Deaths,Male,45 to 49,colon and rectum cancer,westmidlands,9.301563277557603,94589.34021147374
Deaths,Male,45 to 49,cyclist road injuries,westmidlands,0.3872966803039895,94589.34021147368
Deaths,Male,45 to 49,diabetes mellitus type 2,westmidlands,3.604413899222386,94589.3402114737
Deaths,Male,45 to 49,esophageal cancer,westmidlands,5.950348416550299,94589.3402114738
Deaths,Male,45 to 49,ischemic heart disease,westmidlands,43.36664083088617,94589.34021147367
Deaths,Male,45 to 49,kidney cancer,westmidlands,3.2227867891995103,94589.3402114737
Deaths,Male,45 to 49,liver cancer,westmidlands,2.497629370227833,94589.34021147374
Deaths,Male,45 to 49,lower respiratory infections,westmidlands,7.124824206271816,94589.34021147364
Deaths,Male,45 to 49,motor vehicle road injuries,westmidlands,3.00054882180982,94589.34021147365
Deaths,Male,45 to 49,motorcyclist road injuries,westmidlands,1.7648317705332088,94589.34021147373
Deaths,Male,45 to 49,multiple myeloma,westmidlands,1.2360309626841184,94589.34021147374
Deaths,Male,45 to 49,neoplasms,westmidlands,68.14617390345431,94589.34021147374
Deaths,Male,45 to 49,non-rheumatic valvular heart disease,westmidlands,0.8737419693384858,94589.34021147371
Deaths,Male,45 to 49,other road injuries,westmidlands,0.025394421861398134,94589.34021147368
Deaths,Male,45 to 49,other transport injuries,westmidlands,0.48465823753359005,94589.34021147373
Deaths,Male,45 to 49,parkinson's disease,westmidlands,0.295680632402496,94589.34021147371
Deaths,Male,45 to 49,pedestrian road injuries,westmidlands,1.8753028385908197,94589.34021147374
Deaths,Male,45 to 49,prostate cancer,westmidlands,0.8629631695391935,94589.34021147367
Deaths,Male,45 to 49,rheumatic heart disease,westmidlands,0.4032244447981838,94589.34021147381
Deaths,Male,45 to 49,road injuries,westmidlands,7.053374533099234,94589.3402114737
Deaths,Male,45 to 49,stomach cancer,westmidlands,3.670691179564123,94589.34021147375
Deaths,Male,45 to 49,stroke,westmidlands,10.875390124909996,94589.34021147371
Deaths,Male,45 to 49,"tracheal, bronchus, and lung cancer",westmidlands,11.425705901283115,94589.34021147373
Deaths,Male,5 to 9,all causes,westmidlands,11.58138127190822,103349.28996344871
Deaths,Male,5 to 9,cardiomyopathy and myocarditis,westmidlands,0.1356343741231609,103349.28996344867
Deaths,Male,5 to 9,cardiovascular diseases,westmidlands,0.35999089208637874,103349.28996344861
Deaths,Male,5 to 9,chronic myeloid leukemia,westmidlands,0.015190947220574427,103349.28996344864
Deaths,Male,5 to 9,chronic obstructive pulmonary disease,westmidlands,0.01946262696481385,103349.28996344862
Deaths,Male,5 to 9,colon and rectum cancer,westmidlands,0.040389299903569105,103349.2899634486
Deaths,Male,5 to 9,cyclist road injuries,westmidlands,0.15562459227923905,103349.28996344862
Deaths,Male,5 to 9,kidney cancer,westmidlands,0.12858491652855142,103349.28996344854
Deaths,Male,5 to 9,liver cancer,westmidlands,0.08213699135746402,103349.28996344862
Deaths,Male,5 to 9,lower respiratory infections,westmidlands,0.36056278577939044,103349.28996344874
Deaths,Male,5 to 9,motor vehicle road injuries,westmidlands,0.27251619637881597,103349.28996344878
Deaths,Male,5 to 9,motorcyclist road injuries,westmidlands,0.05459098349743191,103349.28996344862
Deaths,Male,5 to 9,neoplasms,westmidlands,3.4004825376989447,103349.2899634487
Deaths,Male,5 to 9,other road injuries,westmidlands,0.013087026268955665,103349.28996344874
Deaths,Male,5 to 9,other transport injuries,westmidlands,0.05812404610780156,103349.28996344861
Deaths,Male,5 to 9,pedestrian road injuries,westmidlands,0.7229555644372712,103349.28996344852
Deaths,Male,5 to 9,rheumatic heart disease,westmidlands,0.01181559266832404,103349.28996344848
Deaths,Male,5 to 9,road injuries,westmidlands,1.2187743628617147,103349.28996344861
Deaths,Male,5 to 9,stroke,westmidlands,0.08961197270409349,103349.28996344865
Deaths,Male,50 to 54,all causes,westmidlands,403.0384296375517,93399.42451243408
Deaths,Male,50 to 54,alzheimer's disease and other dementias,westmidlands,1.2603188462809818,93399.42451243411
Deaths,Male,50 to 54,bladder cancer,westmidlands,2.7347113483389083,93399.42451243413
Deaths,Male,50 to 54,breast cancer,westmidlands,0.15237800912865163,93399.4245124341
Deaths,Male,50 to 54,cardiomyopathy and myocarditis,westmidlands,4.999393633015948,93399.42451243408
Deaths,Male,50 to 54,cardiovascular diseases,westmidlands,115.34662083453154,93399.42451243408
Deaths,Male,50 to 54,chronic myeloid leukemia,westmidlands,0.19414130531248494,93399.42451243402
Deaths,Male,50 to 54,chronic obstructive pulmonary disease,westmidlands,11.284992099107084,93399.42451243418
Deaths,Male,50 to 54,colon and rectum cancer,westmidlands,17.57609341012307,93399.42451243404
Deaths,Male,50 to 54,cyclist road injuries,westmidlands,0.38774643534750264,93399.42451243402
Deaths,Male,50 to 54,diabetes mellitus type 2,westmidlands,4.629702100153731,93399.42451243407
Deaths,Male,50 to 54,esophageal cancer,westmidlands,13.217883852267526,93399.42451243415
Deaths,Male,50 to 54,ischemic heart disease,westmidlands,78.85742008002991,93399.42451243413
Deaths,Male,50 to 54,kidney cancer,westmidlands,5.96316638204844,93399.42451243402
Deaths,Male,50 to 54,liver cancer,westmidlands,5.617005789982434,93399.4245124342
Deaths,Male,50 to 54,lower respiratory infections,westmidlands,10.041493208560412,93399.42451243405
Deaths,Male,50 to 54,motor vehicle road injuries,westmidlands,2.040079003631925,93399.42451243418
Deaths,Male,50 to 54,motorcyclist road injuries,westmidlands,1.0257056135524514,93399.42451243418
Deaths,Male,50 to 54,multiple myeloma,westmidlands,2.605702956266977,93399.42451243402
Deaths,Male,50 to 54,neoplasms,westmidlands,135.34873652099083,93399.42451243414
Deaths,Male,50 to 54,non-rheumatic valvular heart disease,westmidlands,1.5188770656861468,93399.42451243415
Deaths,Male,50 to 54,other road injuries,westmidlands,0.037046148080196274,93399.42451243408
Deaths,Male,50 to 54,other transport injuries,westmidlands,0.4460939492955808,93399.42451243413
Deaths,Male,50 to 54,parkinson's disease,westmidlands,0.6532409172066691,93399.42451243404
Deaths,Male,50 to 54,pedestrian road injuries,westmidlands,1.4673806232101594,93399.42451243411
Deaths,Male,50 to 54,prostate cancer,westmidlands,3.664370625918924,93399.4245124341
Deaths,Male,50 to 54,rheumatic heart disease,westmidlands,0.5445313457164281,93399.4245124341
Deaths,Male,50 to 54,road injuries,westmidlands,4.957957823822232,93399.42451243405
Deaths,Male,50 to 54,stomach cancer,westmidlands,6.5241833864554115,93399.42451243408
Deaths,Male,50 to 54,stroke,westmidlands,15.893042246770333,93399.42451243415
Deaths,Male,50 to 54,"tracheal, bronchus, and lung cancer",westmidlands,29.825685064543144,93399.42451243408
Deaths,Male,55 to 59,all causes,westmidlands,559.8535922886524,83132.86137105485
Deaths,Male,55 to 59,alzheimer's disease and other dementias,westmidlands,2.3802833326618966,83132.86137105491
Deaths,Male,55 to 59,bladder cancer,westmidlands,4.883284298439032,83132.86137105498
Deaths,Male,55 to 59,breast cancer,westmidlands,0.2313728236334565,83132.86137105485
Deaths,Male,55 to 59,cardiomyopathy and myocarditis,westmidlands,5.749101924781186,83132.86137105487
Deaths,Male,55 to 59,cardiovascular diseases,westmidlands,163.46880607593727,83132.86137105491
Deaths,Male,55 to 59,chronic myeloid leukemia,westmidlands,0.24134876182056786,83132.86137105491
Deaths,Male,55 to 59,chronic obstructive pulmonary disease,westmidlands,20.944191378357047,83132.86137105487
Deaths,Male,55 to 59,colon and rectum cancer,westmidlands,27.664339115648758,83132.86137105485
Deaths,Male,55 to 59,cyclist road injuries,westmidlands,0.40437761264269356,83132.86137105484
Deaths,Male,55 to 59,diabetes mellitus type 2,westmidlands,5.937149337507398,83132.86137105485
Deaths,Male,55 to 59,esophageal cancer,westmidlands,20.545582930904413,83132.86137105488
Deaths,Male,55 to 59,ischemic heart disease,westmidlands,112.75850882170556,83132.86137105487
Deaths,Male,55 to 59,kidney cancer,westmidlands,9.011967603341022,83132.86137105493
Deaths,Male,55 to 59,liver cancer,westmidlands,8.795717982572468,83132.86137105491
Deaths,Male,55 to 59,lower respiratory infections,westmidlands,13.511990783785105,83132.86137105491
Deaths,Male,55 to 59,motor vehicle road injuries,westmidlands,1.8204082329405542,83132.86137105485
Deaths,Male,55 to 59,motorcyclist road injuries,westmidlands,0.7503873445689062,83132.86137105498
Deaths,Male,55 to 59,multiple myeloma,westmidlands,4.10468057679561,83132.86137105488
Deaths,Male,55 to 59,neoplasms,westmidlands,213.96634010626153,83132.86137105474
Deaths,Male,55 to 59,non-rheumatic valvular heart disease,westmidlands,2.301380914265115,83132.86137105494
Deaths,Male,55 to 59,other road injuries,westmidlands,0.03051023216641916,83132.86137105495
Deaths,Male,55 to 59,other transport injuries,westmidlands,0.39741162162091426,83132.86137105487
Deaths,Male,55 to 59,parkinson's disease,westmidlands,1.1868089961979913,83132.86137105494
Deaths,Male,55 to 59,pedestrian road injuries,westmidlands,1.3728311593095814,83132.86137105487
Deaths,Male,55 to 59,prostate cancer,westmidlands,8.610453662195155,83132.86137105485
Deaths,Male,55 to 59,rheumatic heart disease,westmidlands,0.7673387849796666,83132.86137105488
Deaths,Male,55 to 59,road injuries,westmidlands,4.378514581628157,83132.86137105493
Deaths,Male,55 to 59,stomach cancer,westmidlands,9.883927079870602,83132.86137105487
Deaths,Male,55 to 59,stroke,westmidlands,22.233409248583747,83132.8613710549
Deaths,Male,55 to 59,"tracheal, bronchus, and lung cancer",westmidlands,51.89652901638358,83132.86137105488
Deaths,Male,60 to 64,all causes,westmidlands,757.7604408145866,69556.24204605128
Deaths,Male,60 to 64,alzheimer's disease and other dementias,westmidlands,4.392856607587115,69556.24204605127
Deaths,Male,60 to 64,bladder cancer,westmidlands,8.942305355133314,69556.24204605121
Deaths,Male,60 to 64,breast cancer,westmidlands,0.3129836927306771,69556.24204605125
Deaths,Male,60 to 64,cardiomyopathy and myocarditis,westmidlands,5.9668366370886,69556.2420460512
Deaths,Male,60 to 64,cardiovascular diseases,westmidlands,215.14510366728933,69556.24204605124
Deaths,Male,60 to 64,chronic myeloid leukemia,westmidlands,0.32868756409834315,69556.24204605121
Deaths,Male,60 to 64,chronic obstructive pulmonary disease,westmidlands,46.520699235548875,69556.24204605122
Deaths,Male,60 to 64,colon and rectum cancer,westmidlands,40.18118078947255,69556.24204605125
Deaths,Male,60 to 64,cyclist road injuries,westmidlands,0.2850593173020014,69556.24204605122
Deaths,Male,60 to 64,diabetes mellitus type 2,westmidlands,7.568482803422967,69556.24204605122
Deaths,Male,60 to 64,esophageal cancer,westmidlands,29.557061449363022,69556.24204605124
Deaths,Male,60 to 64,ischemic heart disease,westmidlands,149.71915694669784,69556.24204605124
Deaths,Male,60 to 64,kidney cancer,westmidlands,12.074375281017604,69556.24204605125
Deaths,Male,60 to 64,liver cancer,westmidlands,12.154960688869417,69556.24204605115
Deaths,Male,60 to 64,lower respiratory infections,westmidlands,19.375627657360813,69556.24204605131
Deaths,Male,60 to 64,motor vehicle road injuries,westmidlands,1.4344994899072028,69556.24204605125
Deaths,Male,60 to 64,motorcyclist road injuries,westmidlands,0.4126577909506739,69556.24204605118
Deaths,Male,60 to 64,multiple myeloma,westmidlands,6.056318657780951,69556.24204605121
Deaths,Male,60 to 64,neoplasms,westmidlands,327.6508982812009,69556.2420460512
Deaths,Male,60 to 64,non-rheumatic valvular heart disease,westmidlands,3.246431675432589,69556.24204605121
Deaths,Male,60 to 64,other road injuries,westmidlands,0.019894213343043237,69556.24204605128
Deaths,Male,60 to 64,other transport injuries,westmidlands,0.36023141598950104,69556.24204605121
Deaths,Male,60 to 64,parkinson's disease,westmidlands,3.016097415413603,69556.24204605125
Deaths,Male,60 to 64,pedestrian road injuries,westmidlands,1.2700859970257479,69556.24204605121
Deaths,Male,60 to 64,prostate cancer,westmidlands,21.564890364483524,69556.2420460512
Deaths,Male,60 to 64,rheumatic heart disease,westmidlands,0.960371539732893,69556.24204605121
Deaths,Male,60 to 64,road injuries,westmidlands,3.4221968085286703,69556.24204605125
Deaths,Male,60 to 64,stomach cancer,westmidlands,13.898082946207797,69556.24204605121
Deaths,Male,60 to 64,stroke,westmidlands,28.399442171195382,69556.24204605118
Deaths,Male,60 to 64,"tracheal, bronchus, and lung cancer",westmidlands,92.35116146213034,69556.24204605116
Deaths,Male,65 to 69,all causes,westmidlands,1004.0772175393644,59710.53918131721
Deaths,Male,65 to 69,alzheimer's disease and other dementias,westmidlands,8.750577704013931,59710.53918131716
Deaths,Male,65 to 69,bladder cancer,westmidlands,13.884599272154551,59710.53918131716
Deaths,Male,65 to 69,breast cancer,westmidlands,0.3971766551205652,59710.53918131718
Deaths,Male,65 to 69,cardiomyopathy and myocarditis,westmidlands,6.579056914193452,59710.53918131719
