measure,sex,age,cause,cityregion,number,pop
Deaths,Male,20 to 24,breast cancer,leeds,0.008504386751440721,75905.40937276844
Deaths,Male,20 to 24,cardiovascular diseases,leeds,2.4717496525514933,75905.40937276847
Deaths,Male,20 to 24,chronic myeloid leukemia,leeds,0.030997401205491423,75905.4093727685
Deaths,Male,20 to 24,chronic obstructive pulmonary disease,leeds,0.08880660428860541,75905.40937276852
Deaths,Male,20 to 24,colon and rectum cancer,leeds,0.16332207633464926,75905.40937276844
Deaths,Male,20 to 24,cyclist road injuries,leeds,0.3193014624412082,75905.40937276847
Deaths,Male,20 to 24,diabetes mellitus type 2,leeds,0.017488458937809998,75905.40937276845
Deaths,Male,20 to 24,esophageal cancer,leeds,0.045354031584977604,75905.40937276841
Deaths,Male,20 to 24,ischemic heart disease,leeds,0.4876387295126514,75905.40937276848
Deaths,Male,20 to 24,kidney cancer,leeds,0.06306644460307206,75905.40937276847
Deaths,Male,20 to 24,liver cancer,leeds,0.10655078996060832,75905.40937276848
Deaths,Male,20 to 24,lower respiratory infections,leeds,0.6292531246297981,75905.40937276835
Deaths,Male,20 to 24,motor vehicle road injuries,leeds,5.172747633061011,75905.4093727685
Deaths,Male,20 to 24,motorcyclist road injuries,leeds,2.0587922330966966,75905.40937276847
Deaths,Male,20 to 24,multiple myeloma,leeds,0.011090638052267423,75905.40937276848
Deaths,Male,20 to 24,neoplasms,leeds,4.955019530488518,75905.40937276847
Deaths,Male,20 to 24,other road injuries,leeds,0.05647629457770079,75905.40937276852
Deaths,Male,20 to 24,other transport injuries,leeds,0.4843759286372697,75905.40937276847
Deaths,Male,20 to 24,parkinson's disease,leeds,0.0030334229343069504,75905.40937276848
Deaths,Male,20 to 24,pedestrian road injuries,leeds,1.3926187265747163,75905.40937276842
Deaths,Male,20 to 24,prostate cancer,leeds,0.023576675100879806,75905.40937276848
Deaths,Male,20 to 24,road injuries,leeds,8.999936349751334,75905.40937276845
Deaths,Male,20 to 24,stomach cancer,leeds,0.04465032124496343,75905.4093727685
Deaths,Male,20 to 24,stroke,leeds,0.6839263063556634,75905.40937276845
Deaths,Male,20 to 24,"tracheal, bronchus, and lung cancer",leeds,0.06530221556034771,75905.40937276848
Deaths,Male,25 to 29,all causes,leeds,54.27946210465331,85128.46583735163
Deaths,Male,25 to 29,bladder cancer,leeds,0.033146308603792335,85128.46583735163
Deaths,Male,25 to 29,breast cancer,leeds,0.009692525704540591,85128.4658373516
Deaths,Male,25 to 29,cardiovascular diseases,leeds,6.022325657181352,85128.46583735172
Deaths,Male,25 to 29,chronic myeloid leukemia,leeds,0.06515919817333388,85128.465837351745
Deaths,Male,25 to 29,chronic obstructive pulmonary disease,leeds,0.17901192870241303,85128.46583735166
Deaths,Male,25 to 29,colon and rectum cancer,leeds,0.543062520152607,85128.46583735166
Deaths,Male,25 to 29,cyclist road injuries,leeds,0.26712202949803315,85128.4658373517
Deaths,Male,25 to 29,diabetes mellitus type 2,leeds,0.03330576390997626,85128.46583735166
Deaths,Male,25 to 29,esophageal cancer,leeds,0.16044561726018766,85128.46583735169
Deaths,Male,25 to 29,ischemic heart disease,leeds,2.2853093821384407,85128.465837351745
Deaths,Male,25 to 29,kidney cancer,leeds,0.17147693703919356,85128.46583735161
Deaths,Male,25 to 29,liver cancer,leeds,0.27034320727706196,85128.465837351745
Deaths,Male,25 to 29,lower respiratory infections,leeds,1.0320645046898458,85128.465837351745
Deaths,Male,25 to 29,motor vehicle road injuries,leeds,3.698831391835677,85128.46583735156
Deaths,Male,25 to 29,motorcyclist road injuries,leeds,1.6936928680516778,85128.46583735147
Deaths,Male,25 to 29,multiple myeloma,leeds,0.02799665799421467,85128.46583735154
Deaths,Male,25 to 29,neoplasms,leeds,7.198726714092915,85128.46583735163
Deaths,Male,25 to 29,other road injuries,leeds,0.052696501459920636,85128.46583735173
Deaths,Male,25 to 29,other transport injuries,leeds,0.49396755212209764,85128.4658373516
Deaths,Male,25 to 29,parkinson's disease,leeds,0.0012940666531758298,85128.46583735167
Deaths,Male,25 to 29,pedestrian road injuries,leeds,0.9980898442513901,85128.46583735172
Deaths,Male,25 to 29,prostate cancer,leeds,0.03917573887027234,85128.4658373517
Deaths,Male,25 to 29,road injuries,leeds,6.710432635096698,85128.46583735161
Deaths,Male,25 to 29,stomach cancer,leeds,0.15071003145537454,85128.4658373516
Deaths,Male,25 to 29,stroke,leeds,1.404105166891486,85128.46583735161
Deaths,Male,25 to 29,"tracheal, bronchus, and lung cancer",leeds,0.241731648514288,85128.46583735164
Deaths,Male,30 to 34,all causes,leeds,78.12868398402678,88581.9504013622
Deaths,Male,30 to 34,bladder cancer,leeds,0.10104833995083119,88581.95040136222
Deaths,Male,30 to 34,breast cancer,leeds,0.00982767317608308,88581.95040136224
Deaths,Male,30 to 34,cardiovascular diseases,leeds,11.85679812393028,88581.9504013622
Deaths,Male,30 to 34,chronic myeloid leukemia,leeds,0.09042785051069208,88581.9504013624
Deaths,Male,30 to 34,chronic obstructive pulmonary disease,leeds,0.35981510464644323,88581.95040136228
Deaths,Male,30 to 34,colon and rectum cancer,leeds,1.3881765407033817,88581.95040136235
Deaths,Male,30 to 34,cyclist road injuries,leeds,0.2867684887770285,88581.95040136224
Deaths,Male,30 to 34,diabetes mellitus type 2,leeds,0.21750514817433503,88581.9504013623
Deaths,Male,30 to 34,esophageal cancer,leeds,0.46978344745982503,88581.9504013622
Deaths,Male,30 to 34,ischemic heart disease,leeds,5.960515156506129,88581.95040136224
Deaths,Male,30 to 34,kidney cancer,leeds,0.3968512417291247,88581.95040136232
Deaths,Male,30 to 34,liver cancer,leeds,0.45996935919112714,88581.95040136228
Deaths,Male,30 to 34,lower respiratory infections,leeds,1.7463822265086675,88581.95040136228
Deaths,Male,30 to 34,motor vehicle road injuries,leeds,2.7849804061391485,88581.95040136224
Deaths,Male,30 to 34,motorcyclist road injuries,leeds,1.5461823889561117,88581.95040136222
Deaths,Male,30 to 34,multiple myeloma,leeds,0.09302968429804158,88581.95040136224
Deaths,Male,30 to 34,neoplasms,leeds,12.050554617165533,88581.95040136225
Deaths,Male,30 to 34,other road injuries,leeds,0.03902839478574623,88581.95040136215
Deaths,Male,30 to 34,other transport injuries,leeds,0.48451992473117167,88581.95040136226
Deaths,Male,30 to 34,parkinson's disease,leeds,0.0026931715010393275,88581.95040136226
Deaths,Male,30 to 34,pedestrian road injuries,leeds,1.0823965744078152,88581.95040136222
Deaths,Male,30 to 34,prostate cancer,leeds,0.05283973984889868,88581.95040136231
Deaths,Male,30 to 34,road injuries,leeds,5.73935625306585,88581.95040136234
Deaths,Male,30 to 34,stomach cancer,leeds,0.46771462295155575,88581.95040136228
Deaths,Male,30 to 34,stroke,leeds,2.3610971425560847,88581.95040136219
Deaths,Male,30 to 34,"tracheal, bronchus, and lung cancer",leeds,0.891683004252027,88581.95040136224
Deaths,Male,35 to 39,all causes,leeds,107.95642715766449,87086.6981095112
Deaths,Male,35 to 39,bladder cancer,leeds,0.21595961579486017,87086.69810951102
Deaths,Male,35 to 39,breast cancer,leeds,0.022054900566680302,87086.69810951102
Deaths,Male,35 to 39,cardiovascular diseases,leeds,20.15027993670568,87086.69810951104
Deaths,Male,35 to 39,chronic myeloid leukemia,leeds,0.11553897802402671,87086.69810951098
Deaths,Male,35 to 39,chronic obstructive pulmonary disease,leeds,0.7223034645745571,87086.698109511
Deaths,Male,35 to 39,colon and rectum cancer,leeds,2.2817284829397058,87086.69810951107
Deaths,Male,35 to 39,cyclist road injuries,leeds,0.27015122292237737,87086.69810951105
Deaths,Male,35 to 39,diabetes mellitus type 2,leeds,0.3403754652088501,87086.69810951107
Deaths,Male,35 to 39,esophageal cancer,leeds,0.9966042686361615,87086.69810951105
Deaths,Male,35 to 39,ischemic heart disease,leeds,11.496081049748483,87086.69810951098
Deaths,Male,35 to 39,kidney cancer,leeds,0.76458192933118585,87086.69810951091
Deaths,Male,35 to 39,liver cancer,leeds,0.6554210011685844,87086.69810951107
Deaths,Male,35 to 39,lower respiratory infections,leeds,2.5717628363746883,87086.69810951105
Deaths,Male,35 to 39,motor vehicle road injuries,leeds,2.263035541191575,87086.698109511
Deaths,Male,35 to 39,motorcyclist road injuries,leeds,1.5279075315828972,87086.69810951104
Deaths,Male,35 to 39,multiple myeloma,leeds,0.21480606883162598,87086.6981095111
Deaths,Male,35 to 39,neoplasms,leeds,19.14304461380274,87086.69810951108
Deaths,Male,35 to 39,other road injuries,leeds,0.026398214933816794,87086.69810951101
Deaths,Male,35 to 39,other transport injuries,leeds,0.4800007695247376,87086.69810951101
Deaths,Male,35 to 39,parkinson's disease,leeds,0.006665933063010536,87086.69810951104
Deaths,Male,35 to 39,pedestrian road injuries,leeds,1.0809658363664014,87086.69810951105
Deaths,Male,35 to 39,prostate cancer,leeds,0.07256452986682842,87086.69810951108
Deaths,Male,35 to 39,road injuries,leeds,5.168458346997068,87086.69810951104
Deaths,Male,35 to 39,stomach cancer,leeds,0.8973758115617653,87086.69810951101
Deaths,Male,35 to 39,stroke,leeds,3.5819590739478775,87086.69810951101
Deaths,Male,35 to 39,"tracheal, bronchus, and lung cancer",leeds,2.19059626309713,87086.69810951101
Deaths,Male,40 to 44,all causes,leeds,143.89911786015546,77371.84848554229
Deaths,Male,40 to 44,alzheimer's disease and other dementias,leeds,0.07960979456153129,77371.84848554233
Deaths,Male,40 to 44,bladder cancer,leeds,0.44114026782271404,77371.8484855423
Deaths,Male,40 to 44,breast cancer,leeds,0.04152510153551561,77371.84848554224
Deaths,Male,40 to 44,cardiovascular diseases,leeds,31.927115988248037,77371.8484855424
Deaths,Male,40 to 44,chronic myeloid leukemia,leeds,0.12495013976022995,77371.84848554236
Deaths,Male,40 to 44,chronic obstructive pulmonary disease,leeds,1.4536238595974882,77371.8484855423
Deaths,Male,40 to 44,colon and rectum cancer,leeds,3.5136030747078517,77371.8484855423
Deaths,Male,40 to 44,cyclist road injuries,leeds,0.2976285978390558,77371.8484855423
Deaths,Male,40 to 44,diabetes mellitus type 2,leeds,0.4856166836040928,77371.84848554233
Deaths,Male,40 to 44,esophageal cancer,leeds,2.009659340620753,77371.8484855423
Deaths,Male,40 to 44,ischemic heart disease,leeds,19.553048270435777,77371.84848554242
Deaths,Male,40 to 44,kidney cancer,leeds,1.3999988853480918,77371.8484855423
Deaths,Male,40 to 44,liver cancer,leeds,0.9752728041439116,77371.84848554233
Deaths,Male,40 to 44,lower respiratory infections,leeds,3.581007905710756,77371.84848554223
Deaths,Male,40 to 44,motor vehicle road injuries,leeds,2.085860477562286,77371.84848554234
Deaths,Male,40 to 44,motorcyclist road injuries,leeds,1.5574242151617192,77371.84848554234
Deaths,Male,40 to 44,multiple myeloma,leeds,0.41523188418338475,77371.84848554221
Deaths,Male,40 to 44,neoplasms,leeds,29.45306325796041,77371.84848554233
Deaths,Male,40 to 44,other road injuries,leeds,0.019924218059781375,77371.84848554232
Deaths,Male,40 to 44,other transport injuries,leeds,0.486853544210933,77371.8484855423
Deaths,Male,40 to 44,parkinson's disease,leeds,0.06671165793157685,77371.8484855424
Deaths,Male,40 to 44,pedestrian road injuries,leeds,1.1406661759605108,77371.84848554242
Deaths,Male,40 to 44,prostate cancer,leeds,0.15095510996742809,77371.84848554237
Deaths,Male,40 to 44,road injuries,leeds,5.101503684583353,77371.84848554226
Deaths,Male,40 to 44,stomach cancer,leeds,1.4924883139440104,77371.84848554234
Deaths,Male,40 to 44,stroke,leeds,5.301260037456189,77371.8484855423
Deaths,Male,40 to 44,"tracheal, bronchus, and lung cancer",leeds,4.332095954905958,77371.84848554236
Deaths,Male,45 to 49,all causes,leeds,218.9575547325133,80554.52870015152
Deaths,Male,45 to 49,alzheimer's disease and other dementias,leeds,0.5232891578285482,80554.52870015158
Deaths,Male,45 to 49,bladder cancer,leeds,0.9829981277760218,80554.52870015158
Deaths,Male,45 to 49,breast cancer,leeds,0.06866177710218802,80554.52870015145
Deaths,Male,45 to 49,cardiovascular diseases,leeds,54.45586173714983,80554.52870015161
Deaths,Male,45 to 49,chronic myeloid leukemia,leeds,0.15288555316816355,80554.52870015167
Deaths,Male,45 to 49,chronic obstructive pulmonary disease,leeds,3.3049488521744235,80554.52870015158
Deaths,Male,45 to 49,colon and rectum cancer,leeds,6.934303395899781,80554.52870015152
Deaths,Male,45 to 49,cyclist road injuries,leeds,0.3676013172319049,80554.52870015158
Deaths,Male,45 to 49,diabetes mellitus type 2,leeds,1.9793674661883744,80554.52870015163
Deaths,Male,45 to 49,esophageal cancer,leeds,4.291918571000681,80554.52870015164
Deaths,Male,45 to 49,ischemic heart disease,leeds,35.16685497906215,80554.52870015155
Deaths,Male,45 to 49,kidney cancer,leeds,2.779100057640698,80554.52870015157
Deaths,Male,45 to 49,liver cancer,leeds,1.9191204451759354,80554.52870015164
Deaths,Male,45 to 49,lower respiratory infections,leeds,5.595356892417767,80554.52870015157
Deaths,Male,45 to 49,motor vehicle road injuries,leeds,2.377580377695366,80554.52870015164
Deaths,Male,45 to 49,motorcyclist road injuries,leeds,1.615759449358271,80554.52870015157
Deaths,Male,45 to 49,multiple myeloma,leeds,0.9257541765475059,80554.52870015164
Deaths,Male,45 to 49,neoplasms,leeds,54.73763796679343,80554.52870015163
Deaths,Male,45 to 49,other road injuries,leeds,0.02597751924125871,80554.52870015157
Deaths,Male,45 to 49,other transport injuries,leeds,0.521790716098021,80554.52870015155
Deaths,Male,45 to 49,parkinson's disease,leeds,0.22366091511520014,80554.52870015155
Deaths,Male,45 to 49,pedestrian road injuries,leeds,1.4813159628365253,80554.52870015157
Deaths,Male,45 to 49,prostate cancer,leeds,0.6728761610838133,80554.52870015166
Deaths,Male,45 to 49,road injuries,leeds,5.868234626363328,80554.52870015164
Deaths,Male,45 to 49,stomach cancer,leeds,2.675749871969183,80554.5287001515
Deaths,Male,45 to 49,stroke,leeds,8.381332786398216,80554.52870015157
Deaths,Male,45 to 49,"tracheal, bronchus, and lung cancer",leeds,9.985392931051173,80554.52870015151
Deaths,Male,5 to 9,all causes,leeds,5.9752532139327705,78215.31178804791
Deaths,Male,5 to 9,cardiovascular diseases,leeds,0.17874212941708958,78215.31178804794
Deaths,Male,5 to 9,chronic myeloid leukemia,leeds,0.00938480455537745,78215.31178804793
Deaths,Male,5 to 9,chronic obstructive pulmonary disease,leeds,0.012149208431876451,78215.31178804788
Deaths,Male,5 to 9,colon and rectum cancer,leeds,0.017488097698931438,78215.3117880479
Deaths,Male,5 to 9,cyclist road injuries,leeds,0.09401542830107576,78215.31178804793
Deaths,Male,5 to 9,kidney cancer,leeds,0.06980675768594088,78215.31178804787
Deaths,Male,5 to 9,liver cancer,leeds,0.0542322743002766,78215.31178804797
Deaths,Male,5 to 9,lower respiratory infections,leeds,0.17409055031284945,78215.31178804797
Deaths,Male,5 to 9,motor vehicle road injuries,leeds,0.13770386317750152,78215.31178804798
Deaths,Male,5 to 9,motorcyclist road injuries,leeds,0.030721906380287534,78215.31178804791
Deaths,Male,5 to 9,neoplasms,leeds,1.9697810174843053,78215.31178804791
Deaths,Male,5 to 9,other road injuries,leeds,0.009169343694283627,78215.31178804794
Deaths,Male,5 to 9,other transport injuries,leeds,0.03715104162045037,78215.31178804793
Deaths,Male,5 to 9,pedestrian road injuries,leeds,0.3543211187852302,78215.31178804785
Deaths,Male,5 to 9,road injuries,leeds,0.6259316603383789,78215.31178804795
Deaths,Male,5 to 9,stroke,leeds,0.043101163267802486,78215.31178804791
Deaths,Male,50 to 54,all causes,leeds,312.805989061876,79830.60006638603
Deaths,Male,50 to 54,alzheimer's disease and other dementias,leeds,1.1035801309074549,79830.60006638605
Deaths,Male,50 to 54,bladder cancer,leeds,2.267486102823,79830.60006638603
Deaths,Male,50 to 54,breast cancer,leeds,0.1133039992981778,79830.600066386
Deaths,Male,50 to 54,cardiovascular diseases,leeds,92.26215868294373,79830.60006638605
Deaths,Male,50 to 54,chronic myeloid leukemia,leeds,0.14866339755873761,79830.60006638592
Deaths,Male,50 to 54,chronic obstructive pulmonary disease,leeds,9.051334311854113,79830.60006638594
Deaths,Male,50 to 54,colon and rectum cancer,leeds,12.517890509514642,79830.60006638608
Deaths,Male,50 to 54,cyclist road injuries,leeds,0.367146883244791,79830.60006638599
Deaths,Male,50 to 54,diabetes mellitus type 2,leeds,2.4772393719411787,79830.60006638609
Deaths,Male,50 to 54,esophageal cancer,leeds,9.533912701351241,79830.60006638602
Deaths,Male,50 to 54,ischemic heart disease,leeds,64.70227288745313,79830.60006638606
Deaths,Male,50 to 54,kidney cancer,leeds,5.162772321141947,79830.60006638597
Deaths,Male,50 to 54,liver cancer,leeds,4.1568329844569085,79830.60006638597
Deaths,Male,50 to 54,lower respiratory infections,leeds,7.774639413871821,79830.60006638597
Deaths,Male,50 to 54,motor vehicle road injuries,leeds,1.7082844783525601,79830.60006638603
Deaths,Male,50 to 54,motorcyclist road injuries,leeds,0.9525156426367841,79830.600066386
Deaths,Male,50 to 54,multiple myeloma,leeds,1.9514163344507787,79830.60006638597
Deaths,Male,50 to 54,neoplasms,leeds,106.86199362611123,79830.600066386
Deaths,Male,50 to 54,other road injuries,leeds,0.03838138102843615,79830.60006638597
Deaths,Male,50 to 54,other transport injuries,leeds,0.4697315230068437,79830.600066386
Deaths,Male,50 to 54,parkinson's disease,leeds,0.4870296536443315,79830.60006638602
Deaths,Male,50 to 54,pedestrian road injuries,leeds,1.1943277327881587,79830.60006638602
Deaths,Male,50 to 54,prostate cancer,leeds,2.866275200337288,79830.600066386
Deaths,Male,50 to 54,road injuries,leeds,4.260656118050731,79830.60006638608
Deaths,Male,50 to 54,stomach cancer,leeds,4.821687335701733,79830.60006638603
Deaths,Male,50 to 54,stroke,leeds,12.037245525139562,79830.60006638605
Deaths,Male,50 to 54,"tracheal, bronchus, and lung cancer",leeds,25.273651599316516,79830.60006638599
Deaths,Male,55 to 59,all causes,leeds,455.9425673715491,72077.02347128886
Deaths,Male,55 to 59,alzheimer's disease and other dementias,leeds,2.1052920054454516,72077.02347128895
Deaths,Male,55 to 59,bladder cancer,leeds,4.170044781793052,72077.02347128898
Deaths,Male,55 to 59,breast cancer,leeds,0.17528442368002078,72077.02347128888
Deaths,Male,55 to 59,cardiovascular diseases,leeds,138.2480678347503,72077.02347128895
Deaths,Male,55 to 59,chronic myeloid leukemia,leeds,0.19121198658653715,72077.02347128885
Deaths,Male,55 to 59,chronic obstructive pulmonary disease,leeds,17.97035142060001,72077.02347128892
Deaths,Male,55 to 59,colon and rectum cancer,leeds,20.685747366926016,72077.02347128894
Deaths,Male,55 to 59,cyclist road injuries,leeds,0.3913629481213793,72077.0234712889
Deaths,Male,55 to 59,diabetes mellitus type 2,leeds,3.3468206926738953,72077.02347128889
Deaths,Male,55 to 59,esophageal cancer,leeds,15.223989584564517,72077.02347128885
Deaths,Male,55 to 59,ischemic heart disease,leeds,96.9955353928834,72077.02347128897
Deaths,Male,55 to 59,kidney cancer,leeds,8.000344548682776,72077.02347128889
Deaths,Male,55 to 59,liver cancer,leeds,6.603869131850006,72077.02347128889
Deaths,Male,55 to 59,lower respiratory infections,leeds,11.208379518799186,72077.02347128889
Deaths,Male,55 to 59,motor vehicle road injuries,leeds,1.511949314704962,72077.02347128889
Deaths,Male,55 to 59,motorcyclist road injuries,leeds,0.7035234068945686,72077.02347128888
Deaths,Male,55 to 59,multiple myeloma,leeds,3.265651422771613,72077.02347128888
Deaths,Male,55 to 59,neoplasms,leeds,175.11471391596055,72077.02347128883
Deaths,Male,55 to 59,other road injuries,leeds,0.03291205269608232,72077.02347128892
Deaths,Male,55 to 59,other transport injuries,leeds,0.4250790365761468,72077.0234712889
Deaths,Male,55 to 59,parkinson's disease,leeds,0.924169093265841,72077.02347128895
Deaths,Male,55 to 59,pedestrian road injuries,leeds,1.1659267494421321,72077.02347128898
Deaths,Male,55 to 59,prostate cancer,leeds,7.079379749247509,72077.02347128883
Deaths,Male,55 to 59,road injuries,leeds,3.805674471859125,72077.0234712889
Deaths,Male,55 to 59,stomach cancer,leeds,7.5874513256343334,72077.02347128889
Deaths,Male,55 to 59,stroke,leeds,18.102186386924316,72077.02347128888
Deaths,Male,55 to 59,"tracheal, bronchus, and lung cancer",leeds,44.75793389879493,72077.02347128889
Deaths,Male,60 to 64,all causes,leeds,637.4683768093646,61182.84450455452
Deaths,Male,60 to 64,alzheimer's disease and other dementias,leeds,3.9557925075892397,61182.844504554494
Deaths,Male,60 to 64,bladder cancer,leeds,7.721243533972511,61182.844504554494
Deaths,Male,60 to 64,breast cancer,leeds,0.24495544712281958,61182.844504554516
Deaths,Male,60 to 64,cardiovascular diseases,leeds,189.72294294363388,61182.84450455456
Deaths,Male,60 to 64,chronic myeloid leukemia,leeds,0.24411714768971848,61182.844504554516
Deaths,Male,60 to 64,chronic obstructive pulmonary disease,leeds,40.34890463459508,61182.84450455461
Deaths,Male,60 to 64,colon and rectum cancer,leeds,32.9816773032294,61182.8445045545
Deaths,Male,60 to 64,cyclist road injuries,leeds,0.28693336545613757,61182.8445045545
Deaths,Male,60 to 64,diabetes mellitus type 2,leeds,4.644757869305453,61182.84450455453
Deaths,Male,60 to 64,esophageal cancer,leeds,23.23824429895121,61182.8445045545
Deaths,Male,60 to 64,ischemic heart disease,leeds,132.4680698197139,61182.84450455447
Deaths,Male,60 to 64,kidney cancer,leeds,10.709372400468498,61182.844504554545
Deaths,Male,60 to 64,liver cancer,leeds,9.528604835735885,61182.84450455456
Deaths,Male,60 to 64,lower respiratory infections,leeds,16.685464467219894,61182.84450455451
Deaths,Male,60 to 64,motor vehicle road injuries,leeds,1.2431058764012013,61182.84450455447
Deaths,Male,60 to 64,motorcyclist road injuries,leeds,0.4036774686115556,61182.8445045546
Deaths,Male,60 to 64,multiple myeloma,leeds,4.954676168314472,61182.84450455453
Deaths,Male,60 to 64,neoplasms,leeds,272.2225790032585,61182.84450455453
Deaths,Male,60 to 64,other road injuries,leeds,0.022062643340249738,61182.84450455447
Deaths,Male,60 to 64,other transport injuries,leeds,0.3580417294993436,61182.84450455454
Deaths,Male,60 to 64,parkinson's disease,leeds,2.4440898050210964,61182.84450455456
Deaths,Male,60 to 64,pedestrian road injuries,leeds,1.1343111050526464,61182.844504554516
Deaths,Male,60 to 64,prostate cancer,leeds,17.999834350780077,61182.84450455454
Deaths,Male,60 to 64,road injuries,leeds,3.090090458861792,61182.844504554494
Deaths,Male,60 to 64,stomach cancer,leeds,11.043217337089484,61182.84450455453
Deaths,Male,60 to 64,stroke,leeds,25.197644406066235,61182.84450455454
Deaths,Male,60 to 64,"tracheal, bronchus, and lung cancer",leeds,75.5045489593981,61182.84450455445
Deaths,Male,65 to 69,all causes,leeds,878.1512745133435,54177.91109015338
Deaths,Male,65 to 69,alzheimer's disease and other dementias,leeds,7.973478499301797,54177.911090153386
Deaths,Male,65 to 69,bladder cancer,leeds,12.561678212663685,54177.91109015339
Deaths,Male,65 to 69,breast cancer,leeds,0.3269831890904029,54177.91109015334
Deaths,Male,65 to 69,cardiovascular diseases,leeds,256.9203158760218,54177.91109015336
Deaths,Male,65 to 69,chronic myeloid leukemia,leeds,0.35956526511683345,54177.911090153335
Deaths,Male,65 to 69,chronic obstructive pulmonary disease,leeds,69.95988823301774,54177.911090153364
Deaths,Male,65 to 69,colon and rectum cancer,leeds,44.001846841919864,54177.91109015335
Deaths,Male,65 to 69,cyclist road injuries,leeds,0.268822734656992,54177.91109015341
Deaths,Male,65 to 69,diabetes mellitus type 2,leeds,6.4494524068970644,54177.91109015337
Deaths,Male,65 to 69,esophageal cancer,leeds,28.63432609011555,54177.91109015336
Deaths,Male,65 to 69,ischemic heart disease,leeds,174.3883452835854,54177.91109015334
Deaths,Male,65 to 69,kidney cancer,leeds,12.88232444537709,54177.911090153335
Deaths,Male,65 to 69,liver cancer,leeds,12.444709133542915,54177.911090153364
Deaths,Male,65 to 69,lower respiratory infections,leeds,25.437414720989736,54177.91109015338
Deaths,Male,65 to 69,motor vehicle road injuries,leeds,1.1219834645090843,54177.911090153364
Deaths,Male,65 to 69,motorcyclist road injuries,leeds,0.26150936617023457,54177.9110901533
Deaths,Male,65 to 69,multiple myeloma,leeds,7.277820858474213,54177.91109015336
Deaths,Male,65 to 69,neoplasms,leeds,385.22626390903133,54177.9110901534
Deaths,Male,65 to 69,other road injuries,leeds,0.017089497843231827,54177.9110901534
Deaths,Male,65 to 69,other transport injuries,leeds,0.29852517547860846,54177.91109015343
Deaths,Male,65 to 69,parkinson's disease,leeds,6.218185544797217,54177.911090153335
Deaths,Male,65 to 69,pedestrian road injuries,leeds,1.161505874073548,54177.91109015334
Deaths,Male,65 to 69,prostate cancer,leeds,34.63520910920096,54177.91109015337
Deaths,Male,65 to 69,road injuries,leeds,2.830910937253093,54177.9110901534
Deaths,Male,65 to 69,stomach cancer,leeds,15.724260508882182,54177.911090153335
Deaths,Male,65 to 69,stroke,leeds,38.000038659722385,54177.91109015336
Deaths,Male,65 to 69,"tracheal, bronchus, and lung cancer",leeds,114.00222822685465,54177.91109015344
Deaths,Male,70 to 74,all causes,leeds,1347.3878404569234,49489.714269039934
Deaths,Male,70 to 74,alzheimer's disease and other dementias,leeds,17.992564879580232,49489.714269039956
Deaths,Male,70 to 74,bladder cancer,leeds,21.96794340524883,49489.714269039905
Deaths,Male,70 to 74,breast cancer,leeds,0.49156114222146907,49489.714269039934
Deaths,Male,70 to 74,cardiovascular diseases,leeds,408.5903263174025,49489.71426903987
Deaths,Male,70 to 74,chronic myeloid leukemia,leeds,0.6231849242971059,49489.71426903985
Deaths,Male,70 to 74,chronic obstructive pulmonary disease,leeds,122.6186326100926,49489.714269039905
Deaths,Male,70 to 74,colon and rectum cancer,leeds,61.79686347554483,49489.714269039905
Deaths,Male,70 to 74,cyclist road injuries,leeds,0.23402408159864216,49489.7142690399
Deaths,Male,70 to 74,diabetes mellitus type 2,leeds,10.748570908260456,49489.71426903991
Deaths,Male,70 to 74,esophageal cancer,leeds,36.95921779257188,49489.71426903994
Deaths,Male,70 to 74,ischemic heart disease,leeds,260.65469677147536,49489.71426903992
Deaths,Male,70 to 74,kidney cancer,leeds,17.08656193674073,49489.71426903995
Deaths,Male,70 to 74,liver cancer,leeds,17.409663535676305,49489.71426903987
Deaths,Male,70 to 74,lower respiratory infections,leeds,47.40055408579186,49489.7142690399
Deaths,Male,70 to 74,motor vehicle road injuries,leeds,1.2389684166653292,49489.71426903988
Deaths,Male,70 to 74,motorcyclist road injuries,leeds,0.14043864021387473,49489.714269039956
Deaths,Male,70 to 74,multiple myeloma,leeds,10.802289998459797,49489.71426903992
Deaths,Male,70 to 74,neoplasms,leeds,561.1113652708102,49489.71426903988
Deaths,Male,70 to 74,other road injuries,leeds,0.014871827590266434,49489.714269039905
Deaths,Male,70 to 74,other transport injuries,leeds,0.26044967073734543,49489.71426903989
Deaths,Male,70 to 74,parkinson's disease,leeds,17.874041748396063,49489.71426903998
Deaths,Male,70 to 74,pedestrian road injuries,leeds,1.4796111352279449,49489.714269039905
Deaths,Male,70 to 74,prostate cancer,leeds,66.44400590082076,49489.7142690399
Deaths,Male,70 to 74,road injuries,leeds,3.10791410129606,49489.714269039956
Deaths,Male,70 to 74,stomach cancer,leeds,24.88797406339961,49489.714269039956
Deaths,Male,70 to 74,stroke,leeds,71.78509906503005,49489.714269039934
Deaths,Male,70 to 74,"tracheal, bronchus, and lung cancer",leeds,162.86299925007577,49489.71426903991
Deaths,Male,75 to 79,all causes,leeds,1446.716833104429,32099.11521809722
Deaths,Male,75 to 79,alzheimer's disease and other dementias,leeds,30.165752530094,32099.11521809725
Deaths,Male,75 to 79,bladder cancer,leeds,25.492048562665712,32099.1152180972
Deaths,Male,75 to 79,breast cancer,leeds,0.4312496211414266,32099.1152180972
