measure,sex,age,cause,cityregion,number,pop
Deaths,Female,95 to 99,uterine cancer,sheffield,1.1501784632562586,1413.7667986149436
Deaths,Male,0 to 5,all causes,sheffield,38.49495108512938,42401.02641081721
Deaths,Male,0 to 5,cardiomyopathy and myocarditis,sheffield,0.253008055132855,42401.026410817234
Deaths,Male,0 to 5,cardiovascular diseases,sheffield,0.4918085094697782,42401.026410817205
Deaths,Male,0 to 5,chronic myeloid leukemia,sheffield,0.00852344405133963,42401.02641081718
Deaths,Male,0 to 5,chronic obstructive pulmonary disease,sheffield,0.013345925280442343,42401.02641081719
Deaths,Male,0 to 5,cyclist road injuries,sheffield,0.013075867775127262,42401.0264108172
Deaths,Male,0 to 5,kidney cancer,sheffield,0.058495134484629716,42401.026410817205
Deaths,Male,0 to 5,liver cancer,sheffield,0.03349435634728451,42401.0264108172
Deaths,Male,0 to 5,lower respiratory infections,sheffield,1.114280919361873,42401.02641081724
Deaths,Male,0 to 5,motor vehicle road injuries,sheffield,0.0821482415767705,42401.0264108172
Deaths,Male,0 to 5,motorcyclist road injuries,sheffield,0.013710530800578725,42401.02641081722
Deaths,Male,0 to 5,neoplasms,sheffield,1.2203646336430771,42401.0264108172
Deaths,Male,0 to 5,other road injuries,sheffield,0.008447751183998098,42401.02641081723
Deaths,Male,0 to 5,other transport injuries,sheffield,0.023105790112985358,42401.02641081722
Deaths,Male,0 to 5,pedestrian road injuries,sheffield,0.12872467644390023,42401.02641081719
Deaths,Male,0 to 5,rheumatic heart disease,sheffield,0.005821137728976007,42401.026410817176
Deaths,Male,0 to 5,road injuries,sheffield,0.24610706778037494,42401.02641081722
Deaths,Male,0 to 5,stroke,sheffield,0.054544852301467134,42401.026410817176
Deaths,Male,10 to 14,all causes,sheffield,4.0383256807995656,42816.38912687324
Deaths,Male,10 to 14,cardiomyopathy and myocarditis,sheffield,0.07893685969722254,42816.389126873284
Deaths,Male,10 to 14,cardiovascular diseases,sheffield,0.1765809656703578,42816.389126873226
Deaths,Male,10 to 14,chronic myeloid leukemia,sheffield,0.00498619742082012,42816.3891268733
Deaths,Male,10 to 14,chronic obstructive pulmonary disease,sheffield,0.009220377421334606,42816.38912687325
Deaths,Male,10 to 14,colon and rectum cancer,sheffield,0.012236162478435762,42816.38912687325
Deaths,Male,10 to 14,cyclist road injuries,sheffield,0.10886504938652282,42816.38912687331
Deaths,Male,10 to 14,kidney cancer,sheffield,0.019772691821408235,42816.38912687326
Deaths,Male,10 to 14,liver cancer,sheffield,0.034007033750772825,42816.389126873255
Deaths,Male,10 to 14,lower respiratory infections,sheffield,0.0883404552090694,42816.38912687327
Deaths,Male,10 to 14,motor vehicle road injuries,sheffield,0.14186096420540395,42816.389126873255
Deaths,Male,10 to 14,motorcyclist road injuries,sheffield,0.05291876927586077,42816.38912687327
Deaths,Male,10 to 14,neoplasms,sheffield,1.0957800903459785,42816.389126873306
Deaths,Male,10 to 14,other road injuries,sheffield,0.012196258396704709,42816.389126873284
Deaths,Male,10 to 14,other transport injuries,sheffield,0.040688746586499576,42816.38912687325
Deaths,Male,10 to 14,pedestrian road injuries,sheffield,0.20194530074912312,42816.38912687326
Deaths,Male,10 to 14,rheumatic heart disease,sheffield,0.003989796332179578,42816.389126873284
Deaths,Male,10 to 14,road injuries,sheffield,0.5177863420136158,42816.389126873306
Deaths,Male,10 to 14,stroke,sheffield,0.03976723060867417,42816.38912687324
Deaths,Male,10 to 14,"tracheal, bronchus, and lung cancer",sheffield,0.004328680950003817,42816.38912687326
Deaths,Male,15 to 19,all causes,sheffield,13.311979415141892,40410.543048612904
Deaths,Male,15 to 19,bladder cancer,sheffield,0.004658407388498425,40410.54304861285
Deaths,Male,15 to 19,breast cancer,sheffield,0.004638634729426639,40410.54304861286
Deaths,Male,15 to 19,cardiomyopathy and myocarditis,sheffield,0.25446224500988857,40410.543048612875
Deaths,Male,15 to 19,cardiovascular diseases,sheffield,0.6201081449165222,40410.54304861285
Deaths,Male,15 to 19,chronic myeloid leukemia,sheffield,0.006703798618523277,40410.54304861288
Deaths,Male,15 to 19,chronic obstructive pulmonary disease,sheffield,0.03310089418185892,40410.54304861287
Deaths,Male,15 to 19,colon and rectum cancer,sheffield,0.028694599179051733,40410.54304861289
Deaths,Male,15 to 19,cyclist road injuries,sheffield,0.1777973089771534,40410.543048612904
Deaths,Male,15 to 19,diabetes mellitus type 2,sheffield,0.0052426335672802,40410.54304861287
Deaths,Male,15 to 19,ischemic heart disease,sheffield,0.06070698012163967,40410.54304861291
Deaths,Male,15 to 19,kidney cancer,sheffield,0.020261736011635632,40410.543048612904
Deaths,Male,15 to 19,liver cancer,sheffield,0.03200091586960939,40410.5430486129
Deaths,Male,15 to 19,lower respiratory infections,sheffield,0.1720475858426267,40410.54304861289
Deaths,Male,15 to 19,motor vehicle road injuries,sheffield,1.7309305196804712,40410.54304861291
Deaths,Male,15 to 19,motorcyclist road injuries,sheffield,0.7831415929201406,40410.54304861292
Deaths,Male,15 to 19,neoplasms,sheffield,1.8566928915603462,40410.54304861295
Deaths,Male,15 to 19,non-rheumatic valvular heart disease,sheffield,0.031893445791268904,40410.54304861287
Deaths,Male,15 to 19,other road injuries,sheffield,0.03315151968962624,40410.54304861291
Deaths,Male,15 to 19,other transport injuries,sheffield,0.1464905560412884,40410.54304861282
Deaths,Male,15 to 19,pedestrian road injuries,sheffield,0.47299552708517456,40410.54304861288
Deaths,Male,15 to 19,rheumatic heart disease,sheffield,0.006646673486697223,40410.5430486129
Deaths,Male,15 to 19,road injuries,sheffield,3.198016468352567,40410.543048612926
Deaths,Male,15 to 19,stomach cancer,sheffield,0.008882772469745216,40410.54304861286
Deaths,Male,15 to 19,stroke,sheffield,0.13998763524840718,40410.54304861287
Deaths,Male,15 to 19,"tracheal, bronchus, and lung cancer",sheffield,0.010596484800214957,40410.54304861292
Deaths,Male,20 to 24,all causes,sheffield,23.028344821221893,48017.67308522893
Deaths,Male,20 to 24,bladder cancer,sheffield,0.005866046182581717,48017.673085228904
Deaths,Male,20 to 24,breast cancer,sheffield,0.005052421724819553,48017.673085228904
Deaths,Male,20 to 24,cardiomyopathy and myocarditis,sheffield,0.3949279904620983,48017.67308522891
Deaths,Male,20 to 24,cardiovascular diseases,sheffield,1.2909539817117257,48017.67308522892
Deaths,Male,20 to 24,chronic myeloid leukemia,sheffield,0.014030354442453109,48017.67308522883
Deaths,Male,20 to 24,chronic obstructive pulmonary disease,sheffield,0.054003946172301774,48017.673085228904
Deaths,Male,20 to 24,colon and rectum cancer,sheffield,0.09303176609641611,48017.67308522885
Deaths,Male,20 to 24,cyclist road injuries,sheffield,0.17214803327303202,48017.67308522891
Deaths,Male,20 to 24,diabetes mellitus type 2,sheffield,0.008669531819349851,48017.673085228904
Deaths,Male,20 to 24,esophageal cancer,sheffield,0.024695906403110097,48017.67308522892
Deaths,Male,20 to 24,ischemic heart disease,sheffield,0.24949316548519881,48017.67308522895
Deaths,Male,20 to 24,kidney cancer,sheffield,0.034430816936849365,48017.67308522894
Deaths,Male,20 to 24,liver cancer,sheffield,0.053651893194005124,48017.67308522892
Deaths,Male,20 to 24,lower respiratory infections,sheffield,0.29150862462974425,48017.673085228984
Deaths,Male,20 to 24,motor vehicle road injuries,sheffield,2.8093270041508758,48017.67308522892
Deaths,Male,20 to 24,motorcyclist road injuries,sheffield,1.1098753418093814,48017.673085228955
Deaths,Male,20 to 24,multiple myeloma,sheffield,0.006585129073781087,48017.673085228984
Deaths,Male,20 to 24,neoplasms,sheffield,2.7164939995852757,48017.67308522893
Deaths,Male,20 to 24,non-rheumatic valvular heart disease,sheffield,0.05763973275942151,48017.67308522892
Deaths,Male,20 to 24,other road injuries,sheffield,0.03318088342917943,48017.67308522895
Deaths,Male,20 to 24,other transport injuries,sheffield,0.25389003932645127,48017.673085228875
Deaths,Male,20 to 24,parkinson's disease,sheffield,0.0018441093084439757,48017.67308522892
Deaths,Male,20 to 24,pedestrian road injuries,sheffield,0.6458879260426618,48017.67308522889
Deaths,Male,20 to 24,prostate cancer,sheffield,0.013657899958668644,48017.67308522893
Deaths,Male,20 to 24,rheumatic heart disease,sheffield,0.01704878283044709,48017.67308522899
Deaths,Male,20 to 24,road injuries,sheffield,4.770419188705135,48017.67308522895
Deaths,Male,20 to 24,stomach cancer,sheffield,0.02737699768480552,48017.67308522885
Deaths,Male,20 to 24,stroke,sheffield,0.3194423171536939,48017.67308522898
Deaths,Male,20 to 24,"tracheal, bronchus, and lung cancer",sheffield,0.035661397008903334,48017.67308522889
Deaths,Male,25 to 29,all causes,sheffield,32.56064845177926,52415.75144241518
Deaths,Male,25 to 29,bladder cancer,sheffield,0.01926739106980395,52415.75144241528
Deaths,Male,25 to 29,breast cancer,sheffield,0.005580117506284147,52415.75144241519
Deaths,Male,25 to 29,cardiomyopathy and myocarditis,sheffield,0.6120270114640257,52415.75144241522
Deaths,Male,25 to 29,cardiovascular diseases,sheffield,3.544958939210848,52415.75144241518
Deaths,Male,25 to 29,chronic myeloid leukemia,sheffield,0.037093133711452696,52415.75144241522
Deaths,Male,25 to 29,chronic obstructive pulmonary disease,sheffield,0.12136580402162207,52415.75144241523
Deaths,Male,25 to 29,colon and rectum cancer,sheffield,0.35092970978304294,52415.751442415196
Deaths,Male,25 to 29,cyclist road injuries,sheffield,0.16240792865019216,52415.75144241525
Deaths,Male,25 to 29,diabetes mellitus type 2,sheffield,0.01891432508752222,52415.7514424152
Deaths,Male,25 to 29,esophageal cancer,sheffield,0.09717356085347391,52415.7514424152
Deaths,Male,25 to 29,ischemic heart disease,sheffield,1.3532789441759578,52415.75144241528
Deaths,Male,25 to 29,kidney cancer,sheffield,0.10411341252571342,52415.75144241525
Deaths,Male,25 to 29,liver cancer,sheffield,0.15042831346507132,52415.751442415225
Deaths,Male,25 to 29,lower respiratory infections,sheffield,0.5475436797457393,52415.7514424152
Deaths,Male,25 to 29,motor vehicle road injuries,sheffield,2.375906208084193,52415.75144241528
Deaths,Male,25 to 29,motorcyclist road injuries,sheffield,1.0740769866658681,52415.75144241519
Deaths,Male,25 to 29,multiple myeloma,sheffield,0.01800947668038928,52415.75144241524
Deaths,Male,25 to 29,neoplasms,sheffield,4.360012236941662,52415.75144241523
Deaths,Male,25 to 29,non-rheumatic valvular heart disease,sheffield,0.11559554488938334,52415.751442415174
Deaths,Male,25 to 29,other road injuries,sheffield,0.03270096388540039,52415.751442415254
Deaths,Male,25 to 29,other transport injuries,sheffield,0.2999775821133781,52415.751442415196
Deaths,Male,25 to 29,parkinson's disease,sheffield,8.778961547226211e-4,52415.75144241522
Deaths,Male,25 to 29,pedestrian road injuries,sheffield,0.5323755419893428,52415.75144241525
Deaths,Male,25 to 29,prostate cancer,sheffield,0.024047717947474293,52415.75144241521
Deaths,Male,25 to 29,rheumatic heart disease,sheffield,0.040359627716449784,52415.75144241523
Deaths,Male,25 to 29,road injuries,sheffield,4.177467629274993,52415.75144241519
Deaths,Male,25 to 29,stomach cancer,sheffield,0.1048150278896353,52415.75144241526
Deaths,Male,25 to 29,stroke,sheffield,0.7648630292218076,52415.751442415196
Deaths,Male,25 to 29,"tracheal, bronchus, and lung cancer",sheffield,0.1501507349624795,52415.75144241522
Deaths,Male,30 to 34,all causes,sheffield,44.00881715611412,51680.73483383183
Deaths,Male,30 to 34,bladder cancer,sheffield,0.055537079687262,51680.73483383176
Deaths,Male,30 to 34,breast cancer,sheffield,0.006181384445722148,51680.73483383179
Deaths,Male,30 to 34,cardiomyopathy and myocarditis,sheffield,0.7104888595539341,51680.73483383174
Deaths,Male,30 to 34,cardiovascular diseases,sheffield,6.509797997612458,51680.73483383179
Deaths,Male,30 to 34,chronic myeloid leukemia,sheffield,0.046961009698084005,51680.73483383179
Deaths,Male,30 to 34,chronic obstructive pulmonary disease,sheffield,0.22745689322769905,51680.7348338318
Deaths,Male,30 to 34,colon and rectum cancer,sheffield,0.846145513466368,51680.73483383184
Deaths,Male,30 to 34,cyclist road injuries,sheffield,0.16728078358566367,51680.73483383176
Deaths,Male,30 to 34,diabetes mellitus type 2,sheffield,0.11613913015837976,51680.734833831775
Deaths,Male,30 to 34,esophageal cancer,sheffield,0.27119865843653734,51680.73483383174
Deaths,Male,30 to 34,ischemic heart disease,sheffield,3.281568258978697,51680.73483383177
Deaths,Male,30 to 34,kidney cancer,sheffield,0.22991948114855834,51680.73483383175
Deaths,Male,30 to 34,liver cancer,sheffield,0.24019663029159521,51680.73483383174
Deaths,Male,30 to 34,lower respiratory infections,sheffield,0.8696757651356745,51680.73483383178
Deaths,Male,30 to 34,motor vehicle road injuries,sheffield,1.6871311713199737,51680.734833831804
Deaths,Male,30 to 34,motorcyclist road injuries,sheffield,0.908866149700817,51680.734833831775
Deaths,Male,30 to 34,multiple myeloma,sheffield,0.057524269600875935,51680.734833831826
Deaths,Male,30 to 34,neoplasms,sheffield,7.013107257519724,51680.73483383173
Deaths,Male,30 to 34,non-rheumatic valvular heart disease,sheffield,0.156261017510687,51680.734833831775
Deaths,Male,30 to 34,other road injuries,sheffield,0.023351794774209324,51680.734833831775
Deaths,Male,30 to 34,other transport injuries,sheffield,0.2768412890524955,51680.73483383184
Deaths,Male,30 to 34,parkinson's disease,sheffield,0.0017209820571730645,51680.73483383175
Deaths,Male,30 to 34,pedestrian road injuries,sheffield,0.5400187419295608,51680.7348338318
Deaths,Male,30 to 34,prostate cancer,sheffield,0.030993771313090456,51680.73483383175
Deaths,Male,30 to 34,rheumatic heart disease,sheffield,0.05768865793146334,51680.73483383172
Deaths,Male,30 to 34,road injuries,sheffield,3.3266486413102228,51680.73483383173
Deaths,Male,30 to 34,stomach cancer,sheffield,0.30412314568930965,51680.734833831775
Deaths,Male,30 to 34,stroke,sheffield,1.1972050837165316,51680.73483383179
Deaths,Male,30 to 34,"tracheal, bronchus, and lung cancer",sheffield,0.5199360711098039,51680.73483383175
Deaths,Male,35 to 39,all causes,sheffield,56.40627744883578,47889.159466679324
Deaths,Male,35 to 39,bladder cancer,sheffield,0.11236033283180205,47889.15946667934
Deaths,Male,35 to 39,breast cancer,sheffield,0.014857340072868715,47889.159466679295
Deaths,Male,35 to 39,cardiomyopathy and myocarditis,sheffield,0.8573834223937675,47889.159466679346
Deaths,Male,35 to 39,cardiovascular diseases,sheffield,10.402408175836875,47889.15946667932
Deaths,Male,35 to 39,chronic myeloid leukemia,sheffield,0.05655268913116114,47889.159466679375
Deaths,Male,35 to 39,chronic obstructive pulmonary disease,sheffield,0.4231028107668978,47889.15946667932
Deaths,Male,35 to 39,colon and rectum cancer,sheffield,1.3091679987750777,47889.15946667935
Deaths,Male,35 to 39,cyclist road injuries,sheffield,0.14416776243256052,47889.15946667941
Deaths,Male,35 to 39,diabetes mellitus type 2,sheffield,0.16926525846963267,47889.15946667929
Deaths,Male,35 to 39,esophageal cancer,sheffield,0.5411980565877025,47889.15946667933
Deaths,Male,35 to 39,ischemic heart disease,sheffield,5.99723534813358,47889.15946667935
Deaths,Male,35 to 39,kidney cancer,sheffield,0.41688889343299174,47889.1594666793
Deaths,Male,35 to 39,liver cancer,sheffield,0.32189058729272174,47889.15946667932
Deaths,Male,35 to 39,lower respiratory infections,sheffield,1.212355028202324,47889.159466679375
Deaths,Male,35 to 39,motor vehicle road injuries,sheffield,1.1588993750780978,47889.15946667935
Deaths,Male,35 to 39,motorcyclist road injuries,sheffield,0.8240228551781645,47889.1594666793
Deaths,Male,35 to 39,multiple myeloma,sheffield,0.12432675176565146,47889.15946667937
Deaths,Male,35 to 39,neoplasms,sheffield,10.442875035029946,47889.159466679295
Deaths,Male,35 to 39,non-rheumatic valvular heart disease,sheffield,0.19870696773020613,47889.159466679346
Deaths,Male,35 to 39,other road injuries,sheffield,0.014259037869176629,47889.15946667929
Deaths,Male,35 to 39,other transport injuries,sheffield,0.24452724008938304,47889.15946667933
Deaths,Male,35 to 39,parkinson's disease,sheffield,0.003976925842328269,47889.159466679346
Deaths,Male,35 to 39,pedestrian road injuries,sheffield,0.4847218318400899,47889.15946667933
Deaths,Male,35 to 39,prostate cancer,sheffield,0.03692400933431099,47889.15946667933
Deaths,Male,35 to 39,rheumatic heart disease,sheffield,0.0761316615389976,47889.15946667928
Deaths,Male,35 to 39,road injuries,sheffield,2.626070862398089,47889.15946667931
Deaths,Male,35 to 39,stomach cancer,sheffield,0.5537335667218136,47889.15946667936
Deaths,Male,35 to 39,stroke,sheffield,1.704046106774646,47889.1594666793
Deaths,Male,35 to 39,"tracheal, bronchus, and lung cancer",sheffield,1.2057715902777695,47889.15946667935
Deaths,Male,40 to 44,all causes,sheffield,80.82665821036673,42208.232502612445
Deaths,Male,40 to 44,alzheimer's disease and other dementias,sheffield,0.04427223892472046,42208.23250261241
Deaths,Male,40 to 44,bladder cancer,sheffield,0.24931834886770107,42208.2325026124
Deaths,Male,40 to 44,breast cancer,sheffield,0.03000510895486251,42208.23250261245
Deaths,Male,40 to 44,cardiomyopathy and myocarditis,sheffield,1.2015912590510522,42208.23250261243
Deaths,Male,40 to 44,cardiovascular diseases,sheffield,17.512875257718992,42208.23250261244
Deaths,Male,40 to 44,chronic myeloid leukemia,sheffield,0.06639437380214643,42208.23250261245
Deaths,Male,40 to 44,chronic obstructive pulmonary disease,sheffield,0.8877743641459404,42208.232502612416
Deaths,Male,40 to 44,colon and rectum cancer,sheffield,2.202380713279956,42208.232502612474
Deaths,Male,40 to 44,cyclist road injuries,sheffield,0.17118152413983503,42208.23250261243
Deaths,Male,40 to 44,diabetes mellitus type 2,sheffield,0.2602707498051864,42208.232502612445
Deaths,Male,40 to 44,esophageal cancer,sheffield,1.1884693304106462,42208.232502612474
Deaths,Male,40 to 44,ischemic heart disease,sheffield,10.737911736951498,42208.232502612445
Deaths,Male,40 to 44,kidney cancer,sheffield,0.8230275560057297,42208.232502612445
Deaths,Male,40 to 44,liver cancer,sheffield,0.5236927097243222,42208.23250261243
Deaths,Male,40 to 44,lower respiratory infections,sheffield,1.7902757236192821,42208.23250261246
Deaths,Male,40 to 44,motor vehicle road injuries,sheffield,1.1509868148685802,42208.23250261247
Deaths,Male,40 to 44,motorcyclist road injuries,sheffield,0.8847063539774042,42208.23250261245
Deaths,Male,40 to 44,multiple myeloma,sheffield,0.25948268010668224,42208.23250261243
Deaths,Male,40 to 44,neoplasms,sheffield,17.514935914371673,42208.23250261241
Deaths,Male,40 to 44,non-rheumatic valvular heart disease,sheffield,0.2847798008709736,42208.23250261244
Deaths,Male,40 to 44,other road injuries,sheffield,0.011509499636838052,42208.23250261239
Deaths,Male,40 to 44,other transport injuries,sheffield,0.2603477431634773,42208.23250261248
Deaths,Male,40 to 44,parkinson's disease,sheffield,0.04335167787354188,42208.2325026124
Deaths,Male,40 to 44,pedestrian road injuries,sheffield,0.5578142236685295,42208.232502612445
Deaths,Male,40 to 44,prostate cancer,sheffield,0.08612425987671672,42208.2325026124
Deaths,Male,40 to 44,rheumatic heart disease,sheffield,0.10552493337304215,42208.23250261243
Deaths,Male,40 to 44,road injuries,sheffield,2.7761984162911837,42208.23250261238
Deaths,Male,40 to 44,stomach cancer,sheffield,0.9950742673576708,42208.23250261243
Deaths,Male,40 to 44,stroke,sheffield,2.7061631034406264,42208.23250261243
Deaths,Male,40 to 44,"tracheal, bronchus, and lung cancer",sheffield,2.5688978410223084,42208.232502612416
Deaths,Male,45 to 49,all causes,sheffield,129.49793157650905,46799.057938296
Deaths,Male,45 to 49,alzheimer's disease and other dementias,sheffield,0.30948066086081405,46799.05793829597
Deaths,Male,45 to 49,bladder cancer,sheffield,0.5786853329451757,46799.05793829603
Deaths,Male,45 to 49,breast cancer,sheffield,0.05084143437946832,46799.05793829596
Deaths,Male,45 to 49,cardiomyopathy and myocarditis,sheffield,1.7377402097776562,46799.057938295875
Deaths,Male,45 to 49,cardiovascular diseases,sheffield,32.41322002236226,46799.05793829595
Deaths,Male,45 to 49,chronic myeloid leukemia,sheffield,0.08488012773893276,46799.057938295984
Deaths,Male,45 to 49,chronic obstructive pulmonary disease,sheffield,2.0667296708102483,46799.057938295904
Deaths,Male,45 to 49,colon and rectum cancer,sheffield,4.537067183719188,46799.05793829591
Deaths,Male,45 to 49,cyclist road injuries,sheffield,0.21477308002311413,46799.05793829594
Deaths,Male,45 to 49,diabetes mellitus type 2,sheffield,1.14976983485315,46799.05793829594
Deaths,Male,45 to 49,esophageal cancer,sheffield,2.6886978281269984,46799.05793829594
Deaths,Male,45 to 49,ischemic heart disease,sheffield,21.25817862983806,46799.057938295984
Deaths,Male,45 to 49,kidney cancer,sheffield,1.7243630819017395,46799.05793829594
Deaths,Male,45 to 49,liver cancer,sheffield,1.0794248898825411,46799.05793829593
Deaths,Male,45 to 49,lower respiratory infections,sheffield,2.917060270593293,46799.05793829596
Deaths,Male,45 to 49,motor vehicle road injuries,sheffield,1.369610198720571,46799.05793829588
Deaths,Male,45 to 49,motorcyclist road injuries,sheffield,0.952970236931677,46799.05793829598
Deaths,Male,45 to 49,multiple myeloma,sheffield,0.5957194264382631,46799.05793829591
Deaths,Male,45 to 49,neoplasms,sheffield,34.05182300477478,46799.05793829594
Deaths,Male,45 to 49,non-rheumatic valvular heart disease,sheffield,0.4476365061646561,46799.05793829591
Deaths,Male,45 to 49,other road injuries,sheffield,0.015771169009492103,46799.05793829592
Deaths,Male,45 to 49,other transport injuries,sheffield,0.28905154867766736,46799.057938295984
Deaths,Male,45 to 49,parkinson's disease,sheffield,0.15174187739414396,46799.05793829593
Deaths,Male,45 to 49,pedestrian road injuries,sheffield,0.7531455271644215,46799.05793829595
Deaths,Male,45 to 49,prostate cancer,sheffield,0.3962921659978748,46799.057938295926
Deaths,Male,45 to 49,rheumatic heart disease,sheffield,0.18741461190788178,46799.05793829594
Deaths,Male,45 to 49,road injuries,sheffield,3.3062702118492773,46799.05793829597
Deaths,Male,45 to 49,stomach cancer,sheffield,1.8784394547412695,46799.057938295926
Deaths,Male,45 to 49,stroke,sheffield,4.580373159067281,46799.05793829593
Deaths,Male,45 to 49,"tracheal, bronchus, and lung cancer",sheffield,6.169194847008468,46799.057938295926
Deaths,Male,5 to 9,all causes,sheffield,3.8967005435054243,43858.83018514415
Deaths,Male,5 to 9,cardiomyopathy and myocarditis,sheffield,0.04438909570966397,43858.83018514413
Deaths,Male,5 to 9,cardiovascular diseases,sheffield,0.1219615791519022,43858.83018514416
Deaths,Male,5 to 9,chronic myeloid leukemia,sheffield,0.005074928888295582,43858.8301851441
Deaths,Male,5 to 9,chronic obstructive pulmonary disease,sheffield,0.008660558356519289,43858.83018514415
Deaths,Male,5 to 9,colon and rectum cancer,sheffield,0.013312763097883505,43858.83018514416
Deaths,Male,5 to 9,cyclist road injuries,sheffield,0.06655560588363862,43858.83018514416
Deaths,Male,5 to 9,kidney cancer,sheffield,0.04930275223170867,43858.83018514413
Deaths,Male,5 to 9,liver cancer,sheffield,0.029019592365312482,43858.830185144136
Deaths,Male,5 to 9,lower respiratory infections,sheffield,0.10384419925022942,43858.83018514415
Deaths,Male,5 to 9,motor vehicle road injuries,sheffield,0.09430843305891598,43858.830185144136
Deaths,Male,5 to 9,motorcyclist road injuries,sheffield,0.020612980582543912,43858.830185144114
Deaths,Male,5 to 9,neoplasms,sheffield,1.2603000023994364,43858.83018514418
Deaths,Male,5 to 9,other road injuries,sheffield,0.006045610618002854,43858.83018514413
Deaths,Male,5 to 9,other transport injuries,sheffield,0.02396907170897844,43858.830185144136
Deaths,Male,5 to 9,pedestrian road injuries,sheffield,0.21664731115591257,43858.83018514409
Deaths,Male,5 to 9,rheumatic heart disease,sheffield,0.004493945072262733,43858.83018514412
Deaths,Male,5 to 9,road injuries,sheffield,0.40416994129901374,43858.83018514412
Deaths,Male,5 to 9,stroke,sheffield,0.02619364814127255,43858.83018514413
Deaths,Male,50 to 54,all causes,sheffield,189.92576675600282,50329.06227869285
Deaths,Male,50 to 54,alzheimer's disease and other dementias,sheffield,0.6989017145068247,50329.062278692814
Deaths,Male,50 to 54,bladder cancer,sheffield,1.3737130444561432,50329.062278692814
Deaths,Male,50 to 54,breast cancer,sheffield,0.08454689242443361,50329.06227869288
Deaths,Male,50 to 54,cardiomyopathy and myocarditis,sheffield,2.247727361296202,50329.06227869282
Deaths,Male,50 to 54,cardiovascular diseases,sheffield,56.13742382219283,50329.06227869284
Deaths,Male,50 to 54,chronic myeloid leukemia,sheffield,0.08658710963858796,50329.06227869277
Deaths,Male,50 to 54,chronic obstructive pulmonary disease,sheffield,5.645826419421109,50329.06227869287
Deaths,Male,50 to 54,colon and rectum cancer,sheffield,8.382763911095331,50329.06227869278
Deaths,Male,50 to 54,cyclist road injuries,sheffield,0.22509545729203229,50329.0622786928
Deaths,Male,50 to 54,diabetes mellitus type 2,sheffield,1.4769549823642278,50329.06227869284
Deaths,Male,50 to 54,esophageal cancer,sheffield,6.2655659547320735,50329.06227869284
Deaths,Male,50 to 54,ischemic heart disease,sheffield,39.29429015287313,50329.062278692814
Deaths,Male,50 to 54,kidney cancer,sheffield,3.284852473346932,50329.062278692785
Deaths,Male,50 to 54,liver cancer,sheffield,2.4157265016271854,50329.06227869279
Deaths,Male,50 to 54,lower respiratory infections,sheffield,4.142754419859097,50329.062278692814
Deaths,Male,50 to 54,motor vehicle road injuries,sheffield,1.0340696459578176,50329.062278692836
Deaths,Male,50 to 54,motorcyclist road injuries,sheffield,0.585618765346008,50329.06227869279
Deaths,Male,50 to 54,multiple myeloma,sheffield,1.3089845553636166,50329.06227869283
Deaths,Male,50 to 54,neoplasms,sheffield,67.61842829022598,50329.0622786928
Deaths,Male,50 to 54,non-rheumatic valvular heart disease,sheffield,0.8180310903004415,50329.06227869282
Deaths,Male,50 to 54,other road injuries,sheffield,0.025079997997680858,50329.06227869284
Deaths,Male,50 to 54,other transport injuries,sheffield,0.2748708839551369,50329.0622786928
Deaths,Male,50 to 54,parkinson's disease,sheffield,0.33933718249977984,50329.06227869274
Deaths,Male,50 to 54,pedestrian road injuries,sheffield,0.6377374128381275,50329.06227869277
Deaths,Male,50 to 54,prostate cancer,sheffield,1.7778537969788188,50329.06227869284
Deaths,Male,50 to 54,rheumatic heart disease,sheffield,0.26342800091429786,50329.0622786928
Deaths,Male,50 to 54,road injuries,sheffield,2.5076012794316647,50329.062278692785
Deaths,Male,50 to 54,stomach cancer,sheffield,3.419369531711676,50329.06227869286
Deaths,Male,50 to 54,stroke,sheffield,6.9421415844889065,50329.062278692865
Deaths,Male,50 to 54,"tracheal, bronchus, and lung cancer",sheffield,15.23039604675927,50329.06227869281
Deaths,Male,55 to 59,all causes,sheffield,287.16322489707125,46141.49869620913
Deaths,Male,55 to 59,alzheimer's disease and other dementias,sheffield,1.3542710156833926,46141.49869620914
Deaths,Male,55 to 59,bladder cancer,sheffield,2.647893424974516,46141.49869620919
Deaths,Male,55 to 59,breast cancer,sheffield,0.13820786372543015,46141.49869620915
Deaths,Male,55 to 59,cardiomyopathy and myocarditis,sheffield,2.8164674800086047,46141.49869620918
Deaths,Male,55 to 59,cardiovascular diseases,sheffield,86.89882986609484,46141.49869620917
Deaths,Male,55 to 59,chronic myeloid leukemia,sheffield,0.11678537612322763,46141.498696209135
Deaths,Male,55 to 59,chronic obstructive pulmonary disease,sheffield,11.216505643589985,46141.49869620915
Deaths,Male,55 to 59,colon and rectum cancer,sheffield,14.341322119547716,46141.49869620914
Deaths,Male,55 to 59,cyclist road injuries,sheffield,0.25337728714808966,46141.498696209186
Deaths,Male,55 to 59,diabetes mellitus type 2,sheffield,2.090226380437277,46141.49869620914
Deaths,Male,55 to 59,esophageal cancer,sheffield,10.35729174803196,46141.49869620922
Deaths,Male,55 to 59,ischemic heart disease,sheffield,61.18080384651422,46141.49869620913
Deaths,Male,55 to 59,kidney cancer,sheffield,5.214628513184526,46141.4986962092
